
[00:00:00.000 --> 00:00:00.810]  
[00:00:00.810 --> 00:00:03.160]   [
[00:00:03.160 --> 00:00:18.850]  Music
[00:00:18.850 --> 00:00:22.000]  ]
[00:00:22.000 --> 00:00:22.550]   Welcome
[00:00:22.550 --> 00:00:22.710]   to
[00:00:22.710 --> 00:00:23.260]   episode
[00:00:23.260 --> 00:00:23.740]   27
[00:00:23.740 --> 00:00:24.020]  3
[00:00:24.020 --> 00:00:24.400]   of
[00:00:24.400 --> 00:00:24.700]   Tech
[00:00:24.700 --> 00:00:24.770]   Z
[00:00:24.770 --> 00:00:25.000]  ing
[00:00:25.000 --> 00:00:25.040]  ,
[00:00:25.040 --> 00:00:25.200]   hosted
[00:00:25.200 --> 00:00:25.280]   by
[00:00:25.280 --> 00:00:25.600]   myself
[00:00:25.600 --> 00:00:25.680]  ,
[00:00:25.680 --> 00:00:26.000]   Justin
[00:00:26.000 --> 00:00:26.610]   Vincent
[00:00:26.610 --> 00:00:26.700]  ,
[00:00:26.700 --> 00:00:26.840]   and
[00:00:26.840 --> 00:00:27.200]   Jason
[00:00:27.200 --> 00:00:27.990]   Roberts
[00:00:27.990 --> 00:00:28.000]  .
[00:00:28.000 --> 00:00:28.170]  
[00:00:28.170 --> 00:00:28.440]   Today
[00:00:28.440 --> 00:00:28.610]  's
[00:00:28.610 --> 00:00:28.960]   show
[00:00:28.960 --> 00:00:29.640]   coming
[00:00:29.640 --> 00:00:29.840]   from
[00:00:29.840 --> 00:00:30.090]   the
[00:00:30.090 --> 00:00:30.360]   Bat
[00:00:30.360 --> 00:00:30.710]  cave
[00:00:30.710 --> 00:00:30.930]   in
[00:00:30.930 --> 00:00:31.340]   Jason
[00:00:31.340 --> 00:00:31.490]  's
[00:00:31.490 --> 00:00:31.850]   house
[00:00:31.850 --> 00:00:32.370]   in
[00:00:32.370 --> 00:00:32.500]   Pas
[00:00:32.500 --> 00:00:32.690]  ad
[00:00:32.690 --> 00:00:33.000]  ena
[00:00:33.000 --> 00:00:33.000]  .
[00:00:33.000 --> 00:00:33.210]   Not
[00:00:33.210 --> 00:00:33.420]   too
[00:00:33.420 --> 00:00:33.700]   much
[00:00:33.700 --> 00:00:33.840]   of
[00:00:33.840 --> 00:00:33.910]   a
[00:00:33.910 --> 00:00:34.260]   great
[00:00:34.260 --> 00:00:34.470]   day
[00:00:34.470 --> 00:00:34.960]   outside
