
[00:00:00.000 --> 00:00:00.080]  
[00:00:00.080 --> 00:00:03.020]   [
[00:00:03.020 --> 00:00:17.990]  Music
[00:00:17.990 --> 00:00:21.000]  ]
[00:00:21.000 --> 00:00:21.460]   Welcome
[00:00:21.460 --> 00:00:21.590]   to
[00:00:21.590 --> 00:00:22.050]   episode
[00:00:22.050 --> 00:00:22.440]   89
[00:00:22.440 --> 00:00:22.570]   of
[00:00:22.570 --> 00:00:22.770]   Tex
[00:00:22.770 --> 00:00:23.000]  ing
[00:00:23.000 --> 00:00:23.130]  ,
[00:00:23.130 --> 00:00:23.560]   hosted
[00:00:23.560 --> 00:00:23.650]   by
[00:00:23.650 --> 00:00:24.000]   myself
[00:00:24.000 --> 00:00:24.090]  ,
[00:00:24.090 --> 00:00:24.400]   Justin
[00:00:24.400 --> 00:00:24.990]   Vincent
[00:00:24.990 --> 00:00:25.110]  ,
[00:00:25.110 --> 00:00:25.290]   and
[00:00:25.290 --> 00:00:25.600]   Jason
[00:00:25.600 --> 00:00:25.990]   Roberts
[00:00:25.990 --> 00:00:26.500]  .
[00:00:26.500 --> 00:00:26.510]  
[00:00:26.510 --> 00:00:26.680]   On
[00:00:26.680 --> 00:00:27.120]   today
[00:00:27.120 --> 00:00:27.290]  's
[00:00:27.290 --> 00:00:27.700]   show
[00:00:27.700 --> 00:00:27.810]  ,
[00:00:27.810 --> 00:00:28.110]   our
[00:00:28.110 --> 00:00:28.510]   guest
[00:00:28.510 --> 00:00:28.690]   is
[00:00:28.690 --> 00:00:29.170]   David
[00:00:29.170 --> 00:00:29.390]   Can
[00:00:29.390 --> 00:00:29.650]  cel
[00:00:29.650 --> 00:00:30.000]  .
[00:00:30.000 --> 00:00:30.190]   David
[00:00:30.190 --> 00:00:30.280]   is
[00:00:30.280 --> 00:00:30.440]   CEO
[00:00:30.440 --> 00:00:30.500]   of
[00:00:30.500 --> 00:00:30.910]   Perform
[00:00:30.910 --> 00:00:31.140]  able
[00:00:31.140 --> 00:00:31.310]  .
[00:00:31.310 --> 00:00:31.600]  com
[00:00:31.600 --> 00:00:31.650]   and
[00:00:31.650 --> 00:00:32.000]   founder
[00:00:32.000 --> 00:00:32.350]   of
[00:00:32.350 --> 00:00:32.540]   Comp
[00:00:32.540 --> 00:00:32.700]  ete
[00:00:32.700 --> 00:00:32.870]  .
[00:00:32.870 --> 00:00:33.000]  com
[00:00:33.000 --> 00:00:33.000]  .
[00:00:33.000 --> 00:00:33.240]   Hey
[00:00:33.240 --> 00:00:33.400]  ,
[00:00:33.400 --> 00:00:33.520]   David
[00:00:33.520 --> 00:00:33.620]  .
[00:00:33.620 --> 00:00:33.920]   Thanks
[00:00:33.920 --> 00:00:34.070]   for
[00:00:34.070 --> 00:00:34.360]   coming
[00:00:34.360 --> 00:00:34.460]   on
[00:00:34.460 --> 00:00:34.610]   the
[00:00:34.610 --> 00:00:35.000]   show
[00:00:35.000 --> 00:00:35.000]  .
[00:00:35.000 --> 00:00:35.140]   Hey
[00:00:35.140 --> 00:00:35.230]  ,
[00:00:35.230 --> 00:00:35.480]   guys
[00:00:35.480 --> 00:00:35.550]  .
[00:00:35.550 --> 00:00:35.830]   Thanks
[00:00:35.830 --> 00:00:35.970]   for
[00:00:35.970 --> 00:00:36.260]   having
[00:00:36.260 --> 00:00:36.460]   me
[00:00:36.460 --> 00:00:36.500]  .
[00:00:36.500 --> 00:00:36.640]   So
[00:00:36.640 --> 00:00:36.780]  ,
[00:00:36.780 --> 00:00:37.130]   David
[00:00:37.130 --> 00:00:37.270]  ,
[00:00:37.270 --> 00:00:37.410]   we
[00:00:37.410 --> 00:00:37.900]   invited
[00:00:37.900 --> 00:00:38.130]   you
[00:00:38.130 --> 00:00:38.330]   on
[00:00:38.330 --> 00:00:38.740]   because
[00:00:38.740 --> 00:00:38.950]   you
[00:00:38.950 --> 00:00:39.160]  've
[00:00:39.160 --> 00:00:39.440]   done
[00:00:39.440 --> 00:00:39.510]   a
[00:00:39.510 --> 00:00:39.740]   lot
[00:00:39.740 --> 00:00:39.860]   of
[00:00:39.860 --> 00:00:40.140]   cool
[00:00:40.140 --> 00:00:40.710]   startups
[00:00:40.710 --> 00:00:41.000]  .
[00:00:41.000 --> 00:00:41.160]   You
[00:00:41.160 --> 00:00:41.320]  've
[00:00:41.320 --> 00:00:41.480]   got
[00:00:41.480 --> 00:00:41.530]   a
[00:00:41.530 --> 00:00:41.810]   whole
[00:00:41.810 --> 00:00:41.970]   sle
[00:00:41.970 --> 00:00:42.020]  w
[00:00:42.020 --> 00:00:42.130]   of
[00:00:42.130 --> 00:00:42.350]   them
[00:00:42.350 --> 00:00:42.610]   that
[00:00:42.610 --> 00:00:42.690]   we
[00:00:42.690 --> 00:00:42.790]  'd
[00:00:42.790 --> 00:00:43.010]   like
[00:00:43.010 --> 00:00:43.120]   to
[00:00:43.120 --> 00:00:43.340]   talk
[00:00:43.340 --> 00:00:43.450]   to
[00:00:43.450 --> 00:00:43.810]   you
[00:00:43.810 --> 00:00:44.000]   about
[00:00:44.000 --> 00:00:44.000]  .
[00:00:44.000 --> 00:00:44.340]   And
[00:00:44.340 --> 00:00:44.800]   your
[00:00:44.800 --> 00:00:45.260]   most
[00:00:45.260 --> 00:00:45.950]   recent
[00:00:45.950 --> 00:00:46.750]   startup
[00:00:46.750 --> 00:00:46.980]   is
[00:00:46.980 --> 00:00:47.780]   Perform
[00:00:47.780 --> 00:00:48.440]  able
[00:00:48.440 --> 00:00:48.500]  ,
[00:00:48.500 --> 00:00:49.030]   which
[00:00:49.030 --> 00:00:49.430]   does
[00:00:49.430 --> 00:00:49.840]   some
[00:00:49.840 --> 00:00:50.800]   analytics
[00:00:50.800 --> 00:00:51.000]  ,
[00:00:51.000 --> 00:00:51.380]   provides
[00:00:51.380 --> 00:00:51.570]   some
[00:00:51.570 --> 00:00:52.000]   analytics
[00:00:52.000 --> 00:00:52.000]   services
[00:00:52.000 --> 00:00:52.000]  ,
[00:00:52.000 --> 00:00:52.000]  
[00:00:52.000 --> 00:00:52.380]   which
[00:00:52.380 --> 00:00:52.760]   seems
