
[00:00:00.000 --> 00:00:01.490]  
[00:00:01.490 --> 00:00:02.800]   [
[00:00:02.800 --> 00:00:14.560]  music
[00:00:14.560 --> 00:00:17.000]  ]
[00:00:17.000 --> 00:00:17.000]  
[00:00:17.000 --> 00:00:26.990]   Generation
[00:00:26.990 --> 00:00:31.000]   Zero
[00:00:31.000 --> 00:00:31.550]   Welcome
[00:00:31.550 --> 00:00:31.710]   to
[00:00:31.710 --> 00:00:32.260]   episode
[00:00:32.260 --> 00:00:32.740]   40
[00:00:32.740 --> 00:00:33.000]  5
[00:00:33.000 --> 00:00:33.100]   of
[00:00:33.100 --> 00:00:33.300]   Tech
[00:00:33.300 --> 00:00:33.340]  S
[00:00:33.340 --> 00:00:33.500]  ing
[00:00:33.500 --> 00:00:33.620]  ,
[00:00:33.620 --> 00:00:34.000]   hosted
[00:00:34.000 --> 00:00:34.070]   by
[00:00:34.070 --> 00:00:34.290]   myself
[00:00:34.290 --> 00:00:34.360]  ,
[00:00:34.360 --> 00:00:34.600]   Justin
[00:00:34.600 --> 00:00:35.000]   Vincent
[00:00:35.000 --> 00:00:35.000]  ,
[00:00:35.000 --> 00:00:35.330]   and
[00:00:35.330 --> 00:00:35.580]   the
[00:00:35.580 --> 00:00:36.450]   extremely
[00:00:36.450 --> 00:00:36.840]   well
[00:00:36.840 --> 00:00:36.930]  -
[00:00:36.930 --> 00:00:37.610]  connect
[00:00:37.610 --> 00:00:37.800]  ed
[00:00:37.800 --> 00:00:38.210]   Jason
[00:00:38.210 --> 00:00:38.980]   Roberts
[00:00:38.980 --> 00:00:39.000]  .
[00:00:39.000 --> 00:00:39.450]   Well
[00:00:39.450 --> 00:00:39.610]  -
[00:00:39.610 --> 00:00:40.080]  connect
[00:00:40.080 --> 00:00:40.250]  ed
[00:00:40.250 --> 00:00:40.450]  ,
[00:00:40.450 --> 00:00:40.710]   sir
[00:00:40.710 --> 00:00:41.000]  .
[00:00:41.000 --> 00:00:41.170]   What
[00:00:41.170 --> 00:00:41.300]   are
[00:00:41.300 --> 00:00:41.430]   you
[00:00:41.430 --> 00:00:41.690]   coming
[00:00:41.690 --> 00:00:41.770]   in
[00:00:41.770 --> 00:00:41.850]   on
[00:00:41.850 --> 00:00:42.000]  ?
[00:00:42.000 --> 00:00:42.000]  
[00:00:42.000 --> 00:00:42.270]   Oh
[00:00:42.270 --> 00:00:42.540]  ,
[00:00:42.540 --> 00:00:43.070]   you
[00:00:43.070 --> 00:00:43.500]   mean
[00:00:43.500 --> 00:00:44.830]   connected
[00:00:44.830 --> 00:00:45.090]   to
[00:00:45.090 --> 00:00:45.420]   the
[00:00:45.420 --> 00:00:46.530]   internet
[00:00:46.530 --> 00:00:47.000]  .
[00:00:47.000 --> 00:00:47.500]   Yes
[00:00:47.500 --> 00:00:48.000]  .
[00:00:48.000 --> 00:00:48.250]   Well
[00:00:48.250 --> 00:00:48.360]  ,
[00:00:48.360 --> 00:00:48.420]   I
[00:00:48.420 --> 00:00:48.660]   just
[00:00:48.660 --> 00:00:49.130]   measured
[00:00:49.130 --> 00:00:49.200]   a
[00:00:49.200 --> 00:00:49.380]   few
[00:00:49.380 --> 00:00:49.840]   minutes
[00:00:49.840 --> 00:00:50.000]   ago
[00:00:50.000 --> 00:00:50.200]  .
[00:00:50.200 --> 00:00:50.330]   It
[00:00:50.330 --> 00:00:50.470]  's
[00:00:50.470 --> 00:00:50.800]   about
[00:00:50.800 --> 00:00:51.420]   800
[00:00:51.420 --> 00:00:51.620]   meg
[00:00:51.620 --> 00:00:51.680]  s
[00:00:51.680 --> 00:00:52.000]   down
[00:00:52.000 --> 00:00:52.200]   and
[00:00:52.200 --> 00:00:52.460]   like
[00:00:52.460 --> 00:00:52.850]   35
[00:00:52.850 --> 00:00:53.000]   up
[00:00:53.000 --> 00:00:53.000]  .
[00:00:53.000 --> 00:00:53.460]   Look
[00:00:53.460 --> 00:00:53.490]   at
[00:00:53.490 --> 00:00:53.740]   you
[00:00:53.740 --> 00:00:54.430]  .
[00:00:54.430 --> 00:00:54.570]   That
[00:00:54.570 --> 00:00:54.840]  's
[00:00:54.840 --> 00:00:55.550]   fancy
[00:00:55.550 --> 00:00:56.000]  .
[00:00:56.000 --> 00:00:56.220]   Ste
[00:00:56.220 --> 00:00:56.510]  pping
[00:00:56.510 --> 00:00:56.650]   up
[00:00:56.650 --> 00:00:56.730]   in
