
[00:00:00.000 --> 00:00:00.020]  
[00:00:00.020 --> 00:00:03.060]   [
[00:00:03.060 --> 00:00:17.990]  Music
[00:00:17.990 --> 00:00:21.000]  ]
[00:00:21.000 --> 00:00:21.540]   Welcome
[00:00:21.540 --> 00:00:21.690]   to
[00:00:21.690 --> 00:00:22.230]   episode
[00:00:22.230 --> 00:00:22.690]   65
[00:00:22.690 --> 00:00:22.840]   of
[00:00:22.840 --> 00:00:23.150]   Tech
[00:00:23.150 --> 00:00:23.220]  S
[00:00:23.220 --> 00:00:23.500]  ing
[00:00:23.500 --> 00:00:23.620]  ,
[00:00:23.620 --> 00:00:24.000]   hosted
[00:00:24.000 --> 00:00:24.100]   by
[00:00:24.100 --> 00:00:24.400]   myself
[00:00:24.400 --> 00:00:24.490]  ,
[00:00:24.490 --> 00:00:24.800]   Justin
[00:00:24.800 --> 00:00:25.000]   Vincent
[00:00:25.000 --> 00:00:25.190]  ,
[00:00:25.190 --> 00:00:25.540]   and
[00:00:25.540 --> 00:00:26.000]   Jason
[00:00:26.000 --> 00:00:26.490]   Roberts
[00:00:26.490 --> 00:00:26.500]  .
[00:00:26.500 --> 00:00:26.880]   Hey
[00:00:26.880 --> 00:00:26.980]   Jason
[00:00:26.980 --> 00:00:27.090]  ,
[00:00:27.090 --> 00:00:27.270]   how
[00:00:27.270 --> 00:00:27.380]  's
[00:00:27.380 --> 00:00:27.500]   it
[00:00:27.500 --> 00:00:27.770]   going
[00:00:27.770 --> 00:00:28.000]  ?
[00:00:28.000 --> 00:00:28.160]   Good
[00:00:28.160 --> 00:00:28.230]  ,
[00:00:28.230 --> 00:00:28.350]   how
[00:00:28.350 --> 00:00:28.550]   about
[00:00:28.550 --> 00:00:28.860]   yourself
[00:00:28.860 --> 00:00:29.000]  ?
[00:00:29.000 --> 00:00:29.000]  
[00:00:29.000 --> 00:00:29.280]   Yeah
[00:00:29.280 --> 00:00:29.480]  ,
[00:00:29.480 --> 00:00:29.690]   very
[00:00:29.690 --> 00:00:29.980]   good
[00:00:29.980 --> 00:00:30.000]  .
[00:00:30.000 --> 00:00:30.170]   So
[00:00:30.170 --> 00:00:30.280]   we
[00:00:30.280 --> 00:00:30.690]   missed
[00:00:30.690 --> 00:00:30.770]   a
[00:00:30.770 --> 00:00:31.270]   podcast
[00:00:31.270 --> 00:00:31.540]   this
[00:00:31.540 --> 00:00:31.820]   week
[00:00:31.820 --> 00:00:31.960]  ,
[00:00:31.960 --> 00:00:32.310]   which
[00:00:32.310 --> 00:00:32.520]   is
[00:00:32.520 --> 00:00:32.590]   my
[00:00:32.590 --> 00:00:33.000]   fault
[00:00:33.000 --> 00:00:33.000]  .
[00:00:33.000 --> 00:00:33.240]   Okay
[00:00:33.240 --> 00:00:33.280]  ,
[00:00:33.280 --> 00:00:33.470]   what
[00:00:33.470 --> 00:00:33.850]   happened
[00:00:33.850 --> 00:00:34.000]  ?
[00:00:34.000 --> 00:00:34.120]   Tell
[00:00:34.120 --> 00:00:34.180]   us
[00:00:34.180 --> 00:00:34.330]   about
[00:00:34.330 --> 00:00:34.390]   it
[00:00:34.390 --> 00:00:34.500]  .
[00:00:34.500 --> 00:00:34.860]   Well
[00:00:34.860 --> 00:00:35.040]  ,
[00:00:35.040 --> 00:00:35.310]   you
[00:00:35.310 --> 00:00:35.710]   know
[00:00:35.710 --> 00:00:35.960]  ,
[00:00:35.960 --> 00:00:36.030]   we
[00:00:36.030 --> 00:00:36.380]   were
[00:00:36.380 --> 00:00:37.120]   supposed
[00:00:37.120 --> 00:00:37.300]   to
[00:00:37.300 --> 00:00:38.120]   interview
[00:00:38.120 --> 00:00:38.550]   Jessica
[00:00:38.550 --> 00:00:39.140]   Ma
[00:00:39.140 --> 00:00:39.330]   from
[00:00:39.330 --> 00:00:39.580]   Ind
[00:00:39.580 --> 00:00:39.820]  one
[00:00:39.820 --> 00:00:40.000]  ro
[00:00:40.000 --> 00:00:40.000]  .
[00:00:40.000 --> 00:00:40.500]   Yeah
[00:00:40.500 --> 00:00:40.500]  .
[00:00:40.500 --> 00:00:40.640]   And
[00:00:40.640 --> 00:00:40.730]   we
[00:00:40.730 --> 00:00:41.270]   interviewed
[00:00:41.270 --> 00:00:41.410]   her
[00:00:41.410 --> 00:00:41.700]   before
[00:00:41.700 --> 00:00:41.790]  ,
[00:00:41.790 --> 00:00:41.930]   I
[00:00:41.930 --> 00:00:42.070]   think
[00:00:42.070 --> 00:00:42.170]   it
[00:00:42.170 --> 00:00:42.300]   was
[00:00:42.300 --> 00:00:42.490]   like
[00:00:42.490 --> 00:00:42.680]   back
[00:00:42.680 --> 00:00:42.770]   in
[00:00:42.770 --> 00:00:42.970]   like
[00:00:42.970 --> 00:00:43.350]   November
[00:00:43.350 --> 00:00:43.440]   or
[00:00:43.440 --> 00:00:43.920]   something
[00:00:43.920 --> 00:00:44.500]  .
[00:00:44.500 --> 00:00:45.150]   And
[00:00:45.150 --> 00:00:45.800]   she
[00:00:45.800 --> 00:00:47.530]   recently
[00:00:47.530 --> 00:00:48.000]  ,
[00:00:48.000 --> 00:00:48.250]   her
[00:00:48.250 --> 00:00:48.830]   company
[00:00:48.830 --> 00:00:49.080]   Ind
[00:00:49.080 --> 00:00:49.320]  one
[00:00:49.320 --> 00:00:49.480]  ro
[00:00:49.480 --> 00:00:50.220]   graduated
[00:00:50.220 --> 00:00:50.550]   from
[00:00:50.550 --> 00:00:50.630]   Y
[00:00:50.630 --> 00:00:51.120]   Com
[00:00:51.120 --> 00:00:51.330]  bin
[00:00:51.330 --> 00:00:51.500]  ator
[00:00:51.500 --> 00:00:51.500]  .
[00:00:51.500 --> 00:00:51.760]   And
[00:00:51.760 --> 00:00:52.110]   they
[00:00:52.110 --> 00:00:52.370]  've
[00:00:52.370 --> 00:00:52.630]   had
[00:00:52.630 --> 00:00:52.710]   a
[00:00:52.710 --> 00:00:52.970]   lot
[00:00:52.970 --> 00:00:53.140]   of
[00:00:53.140 --> 00:00:53.750]   success
[00:00:53.750 --> 00:00:53.920]   in
[00:00:53.920 --> 00:00:54.530]   raising
[00:00:54.530 --> 00:00:55.000]   money
[00:00:55.000 --> 00:00:55.260]   after
[00:00:55.260 --> 00:00:55.520]   their
[00:00:55.520 --> 00:00:55.730]   demo
[00:00:55.730 --> 00:00:55.880]   day
[00:00:55.880 --> 00:00:56.000]  ,
[00:00:56.000 --> 00:00:56.190]   their
[00:00:56.190 --> 00:00:56.220]   Y
[00:00:56.220 --> 00:00:56.330]   Com
[00:00:56.330 --> 00:00:56.440]  bin
[00:00:56.440 --> 00:00:56.590]  ator
[00:00:56.590 --> 00:00:56.740]   demo
[00:00:56.740 --> 00:00:56.850]   day
[00:00:56.850 --> 00:00:57.000]  .
[00:00:57.000 --> 00:00:58.000]   Okay
[00:00:58.000 --> 00:00:58.000]  .
[00:00:58.000 --> 00:00:58.030]  
[00:00:58.030 --> 00:00:58.200]   And
[00:00:58.200 --> 00:00:58.330]   we
[00:00:58.330 --> 00:00:58.530]   saw
[00:00:58.530 --> 00:00:58.730]   her
[00:00:58.730 --> 00:00:58.860]  ,
[00:00:58.860 --> 00:00:59.190]   there
[00:00:59.190 --> 00:00:59.410]   were
[00:00:59.410 --> 00:00:59.740]   some
[00:00:59.740 --> 00:01:00.040]   write
[00:01:00.040 --> 00:01:00.100]  -
[00:01:00.100 --> 00:01:00.300]  ups
[00:01:00.300 --> 00:01:00.430]   on
[00:01:00.430 --> 00:01:00.690]   Tech
[00:01:00.690 --> 00:01:00.820]  Cr
[00:01:00.820 --> 00:01:01.080]  unch
[00:01:01.080 --> 00:01:01.390]   and
[00:01:01.390 --> 00:01:01.480]   all
[00:01:01.480 --> 00:01:01.740]   over
[00:01:01.740 --> 00:01:01.800]   H
[00:01:01.800 --> 00:01:02.180]  acker
[00:01:02.180 --> 00:01:02.500]   News
[00:01:02.500 --> 00:01:02.500]  .
[00:01:02.500 --> 00:01:02.600]   And
[00:01:02.600 --> 00:01:02.630]   I
[00:01:02.630 --> 00:01:02.730]   was
[00:01:02.730 --> 00:01:02.870]   like
[00:01:02.870 --> 00:01:02.940]  ,
[00:01:02.940 --> 00:01:03.040]   wow
[00:01:03.040 --> 00:01:03.110]  ,
[00:01:03.110 --> 00:01:03.250]   this
[00:01:03.250 --> 00:01:03.320]   is
[00:01:03.320 --> 00:01:03.490]   going
[00:01:03.490 --> 00:01:03.560]   to
[00:01:03.560 --> 00:01:03.680]   be
[00:01:03.680 --> 00:01:03.880]   perfect
[00:01:03.880 --> 00:01:04.080]   timing
[00:01:04.080 --> 00:01:04.150]  ,
[00:01:04.150 --> 00:01:04.320]   right
[00:01:04.320 --> 00:01:04.500]  ?
[00:01:04.500 --> 00:01:04.930]   Everyone
[00:01:04.930 --> 00:01:05.030]  's
[00:01:05.030 --> 00:01:05.300]   going
[00:01:05.300 --> 00:01:05.400]   to
[00:01:05.400 --> 00:01:05.500]   be
[00:01:05.500 --> 00:01:05.780]   like
[00:01:05.780 --> 00:01:05.810]  ,
[00:01:05.810 --> 00:01:05.970]   who
[00:01:05.970 --> 00:01:06.070]  's
