
[00:00:00.000 --> 00:00:00.010]  
[00:00:00.010 --> 00:00:01.000]   [
[00:00:01.000 --> 00:00:01.990]  M
[00:00:01.990 --> 00:00:03.980]  US
[00:00:03.980 --> 00:00:05.970]  IC
[00:00:05.970 --> 00:00:07.000]  ]
[00:00:07.000 --> 00:00:08.550]   Welcome
[00:00:08.550 --> 00:00:08.990]   to
[00:00:08.990 --> 00:00:10.540]   episode
[00:00:10.540 --> 00:00:11.200]   two
[00:00:11.200 --> 00:00:11.640]   of
[00:00:11.640 --> 00:00:13.190]   texting
[00:00:13.190 --> 00:00:13.630]  ,
[00:00:13.630 --> 00:00:14.950]   hosted
[00:00:14.950 --> 00:00:15.390]   by
[00:00:15.390 --> 00:00:16.710]   myself
[00:00:16.710 --> 00:00:18.030]   Justin
[00:00:18.030 --> 00:00:18.470]  ,
[00:00:18.470 --> 00:00:20.020]   Vincent
[00:00:20.020 --> 00:00:20.680]   and
[00:00:20.680 --> 00:00:21.340]   the
[00:00:21.340 --> 00:00:22.440]   other
[00:00:22.440 --> 00:00:22.880]   bl
[00:00:22.880 --> 00:00:23.540]  oke
[00:00:23.540 --> 00:00:24.640]   Jason
[00:00:24.640 --> 00:00:26.180]   Roberts
[00:00:26.180 --> 00:00:26.940]  . [SPEAKER_TURN]
[00:00:27.760 --> 00:00:27.820]  
[00:00:27.820 --> 00:00:28.080]   from
[00:00:28.080 --> 00:00:28.720]   Pasadena
[00:00:28.720 --> 00:00:28.870]  ,
[00:00:28.870 --> 00:00:29.670]   California
[00:00:29.670 --> 00:00:30.560]  . [SPEAKER_TURN]
[00:00:30.560 --> 00:00:31.120]   Hello
[00:00:31.120 --> 00:00:31.400]  ,
[00:00:31.400 --> 00:00:32.020]   Justin
[00:00:32.020 --> 00:00:32.340]  .
[00:00:32.340 --> 00:00:32.790]   What
[00:00:32.790 --> 00:00:33.130]   let
[00:00:33.130 --> 00:00:33.350]  's
[00:00:33.350 --> 00:00:33.620]   do
[00:00:33.620 --> 00:00:34.020]   this
[00:00:34.020 --> 00:00:34.910]   thing
[00:00:34.910 --> 00:00:35.880]  . [SPEAKER_TURN]
[00:00:35.880 --> 00:00:36.140]   Yeah
[00:00:36.140 --> 00:00:36.410]   okay
[00:00:36.410 --> 00:00:36.530]  ,
[00:00:36.530 --> 00:00:36.750]   So
[00:00:36.750 --> 00:00:36.910]   the
[00:00:36.910 --> 00:00:37.090]   for
[00:00:37.090 --> 00:00:37.260]   the
[00:00:37.260 --> 00:00:37.460]   one
[00:00:37.460 --> 00:00:37.830]   thing
[00:00:37.830 --> 00:00:37.850]   I
[00:00:37.850 --> 00:00:38.050]   was
[00:00:38.050 --> 00:00:38.380]   gonna
[00:00:38.380 --> 00:00:38.640]   say
[00:00:38.640 --> 00:00:38.710]   is
[00:00:38.710 --> 00:00:38.840]   um
[00:00:38.840 --> 00:00:38.970]   if
[00:00:38.970 --> 00:00:39.750]   anyone
[00:00:39.750 --> 00:00:39.960]   listening
[00:00:39.960 --> 00:00:40.090]   to
[00:00:40.090 --> 00:00:40.350]   this
[00:00:40.350 --> 00:00:40.700]   wants
[00:00:40.700 --> 00:00:40.810]   to
[00:00:40.810 --> 00:00:41.010]   com
[00:00:41.010 --> 00:00:41.500]   comment
[00:00:41.500 --> 00:00:41.600]   on
[00:00:41.600 --> 00:00:42.130]   anything
[00:00:42.130 --> 00:00:42.260]   we
[00:00:42.260 --> 00:00:42.450]  're
[00:00:42.450 --> 00:00:42.910]   talking
[00:00:42.910 --> 00:00:43.280]   about
[00:00:43.280 --> 00:00:43.440]   uh
[00:00:43.440 --> 00:00:43.660]   they
[00:00:43.660 --> 00:00:43.830]   can
