
[00:00:00.000 --> 00:00:00.880]  
[00:00:00.880 --> 00:00:03.190]   [
[00:00:03.190 --> 00:00:06.350]  M
[00:00:06.350 --> 00:00:12.680]  US
[00:00:12.680 --> 00:00:19.010]  IC
[00:00:19.010 --> 00:00:22.200]  ]
[00:00:22.200 --> 00:00:22.630]   Welcome
[00:00:22.630 --> 00:00:22.750]   to
[00:00:22.750 --> 00:00:23.190]   episode
[00:00:23.190 --> 00:00:23.370]   two
[00:00:23.370 --> 00:00:23.790]   hundred
[00:00:23.790 --> 00:00:23.970]   and
[00:00:23.970 --> 00:00:24.340]   ninety
[00:00:24.340 --> 00:00:24.520]   two
[00:00:24.520 --> 00:00:24.640]   of
[00:00:24.640 --> 00:00:24.890]   Tech
[00:00:24.890 --> 00:00:24.950]   Z
[00:00:24.950 --> 00:00:25.130]  ing
[00:00:25.130 --> 00:00:25.500]   hosted
[00:00:25.500 --> 00:00:25.620]   by
[00:00:25.620 --> 00:00:25.990]   myself
[00:00:25.990 --> 00:00:26.400]   Justin
[00:00:26.400 --> 00:00:26.480]  ,
[00:00:26.480 --> 00:00:27.060]   Vincent
[00:00:27.060 --> 00:00:27.080]  .
[00:00:27.640 --> 00:00:27.250]   Uh
[00:00:27.250 --> 00:00:27.330]  -
[00:00:27.330 --> 00:00:27.410]  h
[00:00:27.410 --> 00:00:27.600]  uh
[00:00:27.600 --> 00:00:27.880]  .
[00:00:27.880 --> 00:00:28.060]   Uh
[00:00:28.060 --> 00:00:28.090]  -
[00:00:28.090 --> 00:00:28.170]  h
[00:00:28.170 --> 00:00:28.360]  uh
[00:00:28.360 --> 00:00:28.600]  .
[00:00:28.600 --> 00:00:28.760]   Uh
[00:00:28.760 --> 00:00:28.850]  -
[00:00:28.850 --> 00:00:28.930]  h
[00:00:28.930 --> 00:00:29.300]  uh
[00:00:29.300 --> 00:00:29.360]  .
[00:00:29.360 --> 00:00:29.530]   Uh
[00:00:29.530 --> 00:00:29.610]  -
[00:00:29.610 --> 00:00:29.690]  h
[00:00:29.690 --> 00:00:29.860]  uh
[00:00:29.860 --> 00:00:30.940]  . [SPEAKER_TURN]
[00:00:30.940 --> 00:00:31.320]   That
[00:00:31.320 --> 00:00:31.460]  's
[00:00:31.460 --> 00:00:31.840]   great
[00:00:31.840 --> 00:00:32.330]   Lovely
[00:00:32.330 --> 00:00:32.570]  .
[00:00:32.570 --> 00:00:32.810]   way
[00:00:32.810 --> 00:00:33.020]   to
[00:00:33.020 --> 00:00:33.130]   go
[00:00:33.130 --> 00:00:33.370]  .
[00:00:33.370 --> 00:00:33.450]   A
[00:00:33.450 --> 00:00:33.780]   good
[00:00:33.780 --> 00:00:34.190]   start
[00:00:34.190 --> 00:00:34.430]  .
[00:00:34.430 --> 00:00:34.590]   No
[00:00:34.590 --> 00:00:34.920]   they
[00:00:34.920 --> 00:00:35.160]   say
[00:00:35.160 --> 00:00:35.320]   if
[00:00:35.320 --> 00:00:35.570]   you
[00:00:35.570 --> 00:00:35.880]   have
[00:00:35.880 --> 00:00:36.320]   a
[00:00:36.320 --> 00:00:36.680]   strong
[00:00:36.680 --> 00:00:37.200]   beginning
[00:00:37.200 --> 00:00:37.690]   things
[00:00:37.690 --> 00:00:37.850]  ,
[00:00:37.850 --> 00:00:38.180]   wait
[00:00:38.180 --> 00:00:38.680]   wait
[00:00:38.680 --> 00:00:38.750]   you
[00:00:38.750 --> 00:00:38.900]  ,
[00:00:38.900 --> 00:00:39.380]   know
[00:00:39.380 --> 00:00:39.750]   like
[00:00:39.750 --> 00:00:39.910]   skip
[00:00:39.910 --> 00:00:40.220]   your
[00:00:40.220 --> 00:00:40.590]   day
[00:00:40.590 --> 00:00:40.800]   What
[00:00:40.800 --> 00:00:41.040]  .
[00:00:41.040 --> 00:00:41.200]   is
[00:00:41.200 --> 00:00:41.650]   that
[00:00:41.650 --> 00:00:41.940]   thing
[00:00:41.940 --> 00:00:42.350]   about
[00:00:42.350 --> 00:00:42.680]   like
[00:00:42.680 --> 00:00:43.020]   like
[00:00:43.020 --> 00:00:43.340]   make
[00:00:43.340 --> 00:00:43.910]   sure
[00:00:43.910 --> 00:00:43.970]   you
[00:00:43.970 --> 00:00:44.190]   win
[00:00:44.190 --> 00:00:44.480]   your
[00:00:44.480 --> 00:00:45.140]   mornings
[00:00:45.140 --> 00:00:45.380]   and
[00:00:45.380 --> 00:00:45.620]   you
[00:00:45.620 --> 00:00:45.860]   win
[00:00:45.860 --> 00:00:46.180]   your
[00:00:46.180 --> 00:00:46.440]   day
[00:00:46.440 --> 00:00:46.670]  .
[00:00:46.670 --> 00:00:46.830]   So
[00:00:46.830 --> 00:00:47.070]   you
[00:00:47.070 --> 00:00:47.510]   gotta
[00:00:47.510 --> 00:00:47.720]   win
[00:00:47.720 --> 00:00:47.960]   the
[00:00:47.960 --> 00:00:48.540]   intro
[00:00:48.540 --> 00:00:48.820]   there
[00:00:48.820 --> 00:00:49.270]   Justin
[00:00:49.270 --> 00:00:49.430]  ,
[00:00:49.430 --> 00:00:49.590]   It
[00:00:49.590 --> 00:00:49.750]  's
[00:00:49.750 --> 00:00:50.210]  .
[00:00:50.210 --> 00:00:50.480]   brutal
[00:00:50.480 --> 00:00:51.680]  . [SPEAKER_TURN]
[00:00:51.680 --> 00:00:52.020]  
[00:00:52.020 --> 00:00:52.350]   Welcome
[00:00:52.350 --> 00:00:52.540]   to
[00:00:52.540 --> 00:00:53.210]   episode
[00:00:53.210 --> 00:00:53.690]   two
[00:00:53.690 --> 00:00:54.160]   hundred
[00:00:54.160 --> 00:00:54.440]   and
[00:00:54.440 --> 00:00:55.070]   ninety
[00:00:55.070 --> 00:00:55.290]   two
[00:00:55.290 --> 00:00:55.490]   of
[00:00:55.490 --> 00:00:55.850]   Tech
[00:00:55.850 --> 00:00:55.950]   Z
[00:00:55.950 --> 00:00:56.260]  ing
[00:00:56.260 --> 00:00:56.800]   hosted
[00:00:56.800 --> 00:00:57.000]   by
[00:00:57.000 --> 00:00:57.560]   myself
[00:00:57.560 --> 00:00:58.140]   Justin
[00:00:58.140 --> 00:00:58.320]  ,
[00:00:58.320 --> 00:00:58.990]   Vincent
[00:00:58.990 --> 00:00:59.270]   and
[00:00:59.270 --> 00:01:00.040]   Jason
[00:01:00.040 --> 00:01:00.430]   Roberts
[00:01:00.430 --> 00:01:00.690]  .
[00:01:00.690 --> 00:01:00.880]   On
[00:01:00.880 --> 00:01:01.350]   today
[00:01:01.350 --> 00:01:01.580]  's
[00:01:01.580 --> 00:01:01.920]   show
[00:01:01.920 --> 00:01:02.110]   we
[00:01:02.110 --> 00:01:02.560]   have
[00:01:02.560 --> 00:01:02.740]   um
[00:01:02.740 --> 00:01:02.770]   a
[00:01:02.770 --> 00:01:03.040]   the
[00:01:03.040 --> 00:01:03.560]   guest
[00:01:03.560 --> 00:01:03.770]  ,
[00:01:03.770 --> 00:01:03.800]   a
[00:01:03.800 --> 00:01:04.270]   guest
[00:01:04.270 --> 00:01:04.770]   with
[00:01:04.770 --> 00:01:04.840]   us
[00:01:04.840 --> 00:01:05.030]   uh
[00:01:05.030 --> 00:01:05.410]   Phil
[00:01:05.410 --> 00:01:05.500]   A
[00:01:05.500 --> 00:01:05.690]  it
[00:01:05.690 --> 00:01:06.030]  man
[00:01:06.030 --> 00:01:06.250]  .
[00:01:06.250 --> 00:01:06.500]   He
[00:01:06.500 --> 00:01:06.630]  's
[00:01:06.630 --> 00:01:06.910]   the
[00:01:06.910 --> 00:01:07.440]   guest
[00:01:07.440 --> 00:01:07.690]  .
[00:01:07.690 --> 00:01:07.850]   Um
[00:01:07.850 --> 00:01:08.230]   back
[00:01:08.230 --> 00:01:08.420]   by
[00:01:08.420 --> 00:01:09.110]   popular
[00:01:09.110 --> 00:01:09.660]   demand
[00:01:09.660 --> 00:01:09.850]   of
[00:01:09.850 --> 00:01:10.170]   two
[00:01:10.170 --> 00:01:10.410]   two
[00:01:10.410 --> 00:01:10.980]   people
[00:01:10.980 --> 00:01:11.450]   asked
[00:01:11.450 --> 00:01:11.730]   for
[00:01:11.730 --> 00:01:12.020]   him
[00:01:12.020 --> 00:01:12.670]   back
[00:01:12.670 --> 00:01:12.690]  .
[00:01:12.690 --> 00:01:12.890]   So
[00:01:12.890 --> 00:01:13.050]   uh
[00:01:13.050 --> 00:01:13.520]   Jason
[00:01:13.520 --> 00:01:13.900]   over
[00:01:13.900 --> 00:01:14.710]   there
[00:01:14.710 --> 00:01:14.840]   being
[00:01:14.840 --> 00:01:15.220]   very
[00:01:15.220 --> 00:01:15.690]   quiet
[00:01:15.690 --> 00:01:17.100]  . [SPEAKER_TURN]
[00:01:17.100 --> 00:01:17.150]   I
[00:01:17.150 --> 00:01:17.250]   am
[00:01:17.250 --> 00:01:17.410]   the
[00:01:17.410 --> 00:01:17.670]   guest
[00:01:17.670 --> 00:01:17.970]   as
[00:01:17.970 --> 00:01:17.980]   well
[00:01:17.980 --> 00:01:18.130]  .
[00:01:18.130 --> 00:01:18.180]   I
[00:01:18.180 --> 00:01:18.280]   am
[00:01:18.280 --> 00:01:18.330]   a
[00:01:18.330 --> 00:01:18.590]   guest
[00:01:18.590 --> 00:01:18.800]   that
[00:01:18.800 --> 00:01:18.930]   is
[00:01:18.930 --> 00:01:19.140]   the
[00:01:19.140 --> 00:01:19.340]   guest
[00:01:19.340 --> 00:01:19.470]  .
[00:01:19.470 --> 00:01:19.520]   Y
[00:01:19.520 --> 00:01:19.620]  ay
[00:01:19.620 --> 00:01:19.770]  .
[00:01:19.770 --> 00:01:19.980]   That
[00:01:19.980 --> 00:01:20.080]  's
[00:01:20.080 --> 00:01:20.290]   good
[00:01:20.290 --> 00:01:20.600]   enough
[00:01:20.600 --> 00:01:20.760]   for
[00:01:20.760 --> 00:01:20.860]   me
[00:01:20.860 --> 00:01:21.580]  . [SPEAKER_TURN]
[00:01:21.580 --> 00:01:21.580]  
[00:01:21.580 --> 00:01:21.710]   Um
[00:01:21.710 --> 00:01:21.840]   he
[00:01:21.840 --> 00:01:21.970]   is
[00:01:21.970 --> 00:01:22.100]   he
[00:01:22.100 --> 00:01:22.230]   is
[00:01:22.230 --> 00:01:22.520]   in
[00:01:22.520 --> 00:01:22.560]   the
[00:01:22.560 --> 00:01:22.830]   room
[00:01:22.830 --> 00:01:23.300]   present
[00:01:23.300 --> 00:01:23.520]  .
[00:01:23.520 --> 00:01:24.170]   Alright
[00:01:24.170 --> 00:01:24.180]  .
[00:01:24.180 --> 00:01:24.300]   So
[00:01:24.300 --> 00:01:24.490]   how
[00:01:24.490 --> 00:01:24.530]   are
[00:01:24.530 --> 00:01:25.240]   you
[00:01:25.240 --> 00:01:25.290]   doing
[00:01:25.290 --> 00:01:26.080]  ? [SPEAKER_TURN]
[00:01:26.080 --> 00:01:26.120]   I
[00:01:26.120 --> 00:01:26.320]  'm
[00:01:26.320 --> 00:01:26.410]   doing
[00:01:26.410 --> 00:01:26.580]   well
[00:01:26.580 --> 00:01:27.060]  . [SPEAKER_TURN]
[00:01:27.060 --> 00:01:27.080]   What
[00:01:27.080 --> 00:01:27.420]  's
[00:01:27.420 --> 00:01:27.570]   going
[00:01:27.570 --> 00:01:27.610]   on
[00:01:27.610 --> 00:01:28.020]  ? [SPEAKER_TURN]
[00:01:28.020 --> 00:01:28.140]   Uh
[00:01:28.140 --> 00:01:28.380]   well
[00:01:28.380 --> 00:01:28.570]   I
[00:01:28.570 --> 00:01:28.640]  'm
[00:01:28.640 --> 00:01:28.810]   ju
[00:01:28.810 --> 00:01:29.000]   right
[00:01:29.000 --> 00:01:29.190]   now
[00:01:29.190 --> 00:01:29.250]   I
[00:01:29.250 --> 00:01:29.370]  'm
[00:01:29.370 --> 00:01:29.690]   just
[00:01:29.690 --> 00:01:30.120]   checking
[00:01:30.120 --> 00:01:30.240]   to
[00:01:30.240 --> 00:01:30.490]   make
[00:01:30.490 --> 00:01:30.740]   sure
[00:01:30.740 --> 00:01:30.990]   that
[00:01:30.990 --> 00:01:31.190]   the
[00:01:31.190 --> 00:01:31.430]   math
[00:01:31.430 --> 00:01:31.870]   academy
[00:01:31.870 --> 00:01:32.430]   website
[00:01:32.430 --> 00:01:32.430]   is
[00:01:32.430 --> 00:01:32.550]   up
[00:01:32.550 --> 00:01:32.740]   for
[00:01:32.740 --> 00:01:32.940]   the
[00:01:32.940 --> 00:01:33.240]   kids
[00:01:33.240 --> 00:01:33.370]   who
[00:01:33.370 --> 00:01:33.740]   are
[00:01:33.740 --> 00:01:33.950]   doing
[00:01:33.950 --> 00:01:34.180]   their
[00:01:34.180 --> 00:01:34.680]   homework
[00:01:34.680 --> 00:01:34.890]   and
[00:01:34.890 --> 00:01:34.990]   uh
[00:01:34.990 --> 00:01:35.360]   sort
[00:01:35.360 --> 00:01:35.380]   of
[00:01:35.380 --> 00:01:35.420]   a
[00:01:35.420 --> 00:01:35.800]   little
[00:01:35.800 --> 00:01:36.070]   graph
[00:01:36.070 --> 00:01:36.610]  ite
[00:01:36.610 --> 00:01:36.670]   about
[00:01:36.670 --> 00:01:36.860]   that
[00:01:36.860 --> 00:01:37.780]  . [SPEAKER_TURN]
[00:01:41.820 --> 00:01:41.820]  
[00:01:41.820 --> 00:01:41.890]   I
[00:01:41.890 --> 00:01:42.030]  'm
[00:01:42.030 --> 00:01:42.250]   not
[00:01:42.250 --> 00:01:42.620]   gonna
[00:01:42.620 --> 00:01:42.840]   get
[00:01:42.840 --> 00:01:43.210]   along
[00:01:43.210 --> 00:01:43.280]   I
[00:01:43.280 --> 00:01:43.420]  'm
[00:01:43.420 --> 00:01:43.630]   not
[00:01:43.630 --> 00:01:44.010]   using
[00:01:44.010 --> 00:01:44.530]   test
[00:01:44.530 --> 00:01:44.750]   driven
[00:01:44.750 --> 00:01:45.570]   development
[00:01:45.570 --> 00:01:45.790]  .
[00:01:45.790 --> 00:01:46.010]   You
[00:01:46.010 --> 00:01:46.230]   don
[00:01:46.230 --> 00:01:46.370]  't
[00:01:46.370 --> 00:01:46.860]   have
[00:01:46.860 --> 00:01:46.890]   the
[00:01:46.890 --> 00:01:47.220]   time
[00:01:47.220 --> 00:01:47.410]   for
[00:01:47.410 --> 00:01:47.710]   that
[00:01:47.710 --> 00:01:48.390]   bullshit
[00:01:48.390 --> 00:01:48.520]  .
[00:01:48.520 --> 00:01:48.560]   Yeah
[00:01:48.560 --> 00:01:48.960]  .
[00:01:48.960 --> 00:01:49.260]   Yeah
[00:01:49.260 --> 00:01:49.630]   so
[00:01:49.630 --> 00:01:49.640]   uh
[00:01:49.640 --> 00:01:49.950]   you
[00:01:49.950 --> 00:01:50.160]   know
[00:01:50.160 --> 00:01:50.310]   as
[00:01:50.310 --> 00:01:50.610]   with
[00:01:50.610 --> 00:01:51.150]   any
[00:01:51.150 --> 00:01:51.420]   software
[00:01:51.420 --> 00:01:51.780]   that
[00:01:51.780 --> 00:01:51.920]  's
[00:01:51.920 --> 00:01:52.160]   sort
[00:01:52.160 --> 00:01:52.570]   of
[00:01:52.570 --> 00:01:52.680]   being
[00:01:52.680 --> 00:01:53.040]   built
[00:01:53.040 --> 00:01:53.300]   in
[00:01:53.300 --> 00:01:53.420]   the
[00:01:53.420 --> 00:01:53.790]   early
[00:01:53.790 --> 00:01:54.450]   stages
[00:01:54.450 --> 00:01:54.530]   and
[00:01:54.530 --> 00:01:54.820]   being
[00:01:54.820 --> 00:01:55.120]   used
[00:01:55.120 --> 00:01:55.270]   by
[00:01:55.270 --> 00:01:55.640]   users
[00:01:55.640 --> 00:01:55.940]   that
[00:01:55.940 --> 00:01:56.080]  's
[00:01:56.080 --> 00:01:56.150]   a
[00:01:56.150 --> 00:01:56.590]   little
[00:01:56.590 --> 00:01:57.180]   unstable
[00:01:57.180 --> 00:01:58.240]  . [SPEAKER_TURN]
[00:02:07.920 --> 00:02:07.920]  
[00:02:07.920 --> 00:02:08.100]   That
[00:02:08.100 --> 00:02:08.210]  's
[00:02:08.210 --> 00:02:08.370]   kind
[00:02:08.370 --> 00:02:08.460]   of
[00:02:08.460 --> 00:02:08.500]   a
[00:02:08.500 --> 00:02:08.720]   lot
[00:02:08.720 --> 00:02:08.740]   of
[00:02:08.740 --> 00:02:09.120]   pressure
[00:02:09.120 --> 00:02:09.170]   '
[00:02:09.170 --> 00:02:09.390]  cause
[00:02:09.390 --> 00:02:09.440]   if
[00:02:09.440 --> 00:02:09.580]   it
[00:02:09.580 --> 00:02:09.710]   goes
[00:02:09.710 --> 00:02:09.890]   down
[00:02:09.890 --> 00:02:10.020]   for
[00:02:10.020 --> 00:02:10.170]   any
[00:02:10.170 --> 00:02:10.420]   length
[00:02:10.420 --> 00:02:10.510]   of
[00:02:10.510 --> 00:02:10.820]   time
[00:02:10.820 --> 00:02:10.820]   you
[00:02:10.820 --> 00:02:11.160]   know
[00:02:11.160 --> 00:02:11.230]   there
[00:02:11.230 --> 00:02:11.320]  's
[00:02:11.320 --> 00:02:11.540]   only
[00:02:11.540 --> 00:02:11.540]   a
[00:02:11.540 --> 00:02:11.770]   small
[00:02:11.770 --> 00:02:12.040]   window
[00:02:12.040 --> 00:02:12.400]   homework
[00:02:12.400 --> 00:02:12.630]   which
[00:02:12.630 --> 00:02:12.960]   kind
[00:02:12.960 --> 00:02:12.960]   of [SPEAKER_TURN]
[00:02:12.960 --> 00:02:13.090]   Isn
[00:02:13.090 --> 00:02:13.180]  't
[00:02:13.180 --> 00:02:13.440]   that
[00:02:13.440 --> 00:02:13.540]   kind
[00:02:13.540 --> 00:02:13.630]   of
[00:02:13.630 --> 00:02:13.810]   like
[00:02:13.810 --> 00:02:13.940]   the
[00:02:13.940 --> 00:02:14.070]   old
[00:02:14.070 --> 00:02:14.250]   like
[00:02:14.250 --> 00:02:14.430]   snow
[00:02:14.430 --> 00:02:14.610]   days
[00:02:14.610 --> 00:02:14.740]   you
[00:02:14.740 --> 00:02:15.050]   know
[00:02:15.050 --> 00:02:15.120]  .
[00:02:15.120 --> 00:02:15.180]   The
[00:02:15.180 --> 00:02:15.310]   the
[00:02:15.310 --> 00:02:15.630]   servers
[00:02:15.630 --> 00:02:15.810]   down
[00:02:15.810 --> 00:02:15.990]   they
[00:02:15.990 --> 00:02:16.170]   kind
[00:02:16.170 --> 00:02:16.260]   of
[00:02:16.260 --> 00:02:16.470]   like
[00:02:16.470 --> 00:02:16.530]   it
[00:02:16.530 --> 00:02:16.660]  .
[00:02:16.660 --> 00:02:16.790]   You
[00:02:16.790 --> 00:02:16.970]   know
[00:02:16.970 --> 00:02:17.120]   all
[00:02:17.120 --> 00:02:17.230]   the
[00:02:17.230 --> 00:02:17.550]   teacher
[00:02:17.550 --> 00:02:17.640]  's
[00:02:17.640 --> 00:02:17.820]   sick
[00:02:17.820 --> 00:02:17.950]  .
[00:02:17.950 --> 00:02:17.980]   I
[00:02:17.980 --> 00:02:18.180]   mean
[00:02:18.180 --> 00:02:18.210]   I
[00:02:18.210 --> 00:02:18.390]   feel
[00:02:18.390 --> 00:02:18.530]   bad
[00:02:18.530 --> 00:02:18.660]   the
[00:02:18.660 --> 00:02:18.990]   teacher
[00:02:18.990 --> 00:02:19.060]  's
[00:02:19.060 --> 00:02:19.240]   sick
[00:02:19.240 --> 00:02:19.370]   but
[00:02:19.370 --> 00:02:19.550]   then
[00:02:19.550 --> 00:02:19.590]   I
[00:02:19.590 --> 00:02:19.750]   don
[00:02:19.750 --> 00:02:19.830]  't
