
[00:00:00.000 --> 00:00:00.830]  
[00:00:00.830 --> 00:00:03.160]   [
[00:00:03.160 --> 00:00:06.290]  M
[00:00:06.290 --> 00:00:12.560]  US
[00:00:12.560 --> 00:00:18.830]  IC
[00:00:18.830 --> 00:00:22.000]  ]
[00:00:22.000 --> 00:00:22.000]  
[00:00:22.000 --> 00:00:22.440]   Welcome
[00:00:22.440 --> 00:00:22.560]   to
[00:00:22.560 --> 00:00:23.000]   episode
[00:00:23.000 --> 00:00:23.310]   three
[00:00:23.310 --> 00:00:23.750]   hundred
[00:00:23.750 --> 00:00:23.930]   and
[00:00:23.930 --> 00:00:24.110]   one
[00:00:24.110 --> 00:00:24.230]   of
[00:00:24.230 --> 00:00:24.480]   Tech
[00:00:24.480 --> 00:00:24.540]  S
[00:00:24.540 --> 00:00:24.720]  ync
[00:00:24.720 --> 00:00:25.090]   hosted
[00:00:25.090 --> 00:00:25.210]   by
[00:00:25.210 --> 00:00:25.580]   myself
[00:00:25.580 --> 00:00:25.940]   Justin
[00:00:25.940 --> 00:00:26.070]  ,
[00:00:26.070 --> 00:00:26.510]   Vincent
[00:00:26.510 --> 00:00:26.690]   and
[00:00:26.690 --> 00:00:27.000]   Jason
[00:00:27.000 --> 00:00:27.410]   Roberts
[00:00:27.410 --> 00:00:27.620]  .
[00:00:27.620 --> 00:00:27.960]   Today
[00:00:27.960 --> 00:00:28.050]   we
[00:00:28.050 --> 00:00:28.230]   are
[00:00:28.230 --> 00:00:28.480]   back
[00:00:28.480 --> 00:00:28.600]   in
[00:00:28.600 --> 00:00:28.930]   the
[00:00:28.930 --> 00:00:29.100]   back
[00:00:29.100 --> 00:00:29.290]   cave
[00:00:29.290 --> 00:00:29.460]  .
[00:00:29.460 --> 00:00:29.670]   Um
[00:00:29.670 --> 00:00:29.700]   it
[00:00:29.700 --> 00:00:29.820]  's
[00:00:29.820 --> 00:00:30.100]   just
[00:00:30.100 --> 00:00:30.440]   myself
[00:00:30.440 --> 00:00:30.700]   and
[00:00:30.700 --> 00:00:30.920]   Jason
[00:00:30.920 --> 00:00:31.680]  .
[00:00:31.680 --> 00:00:31.680]   There
[00:00:31.680 --> 00:00:31.940]   is
[00:00:31.940 --> 00:00:31.950]   no
[00:00:31.950 --> 00:00:32.150]   rub
[00:00:32.150 --> 00:00:32.200]  -
[00:00:32.200 --> 00:00:32.260]  w
[00:00:32.260 --> 00:00:32.670]  alling
[00:00:32.670 --> 00:00:32.940]   here
[00:00:32.940 --> 00:00:33.140]  .
[00:00:33.140 --> 00:00:33.270]   Um
[00:00:33.270 --> 00:00:33.530]   this
[00:00:33.530 --> 00:00:33.970]   is
[00:00:33.970 --> 00:00:34.150]   episode
[00:00:34.150 --> 00:00:34.490]   three
[00:00:34.490 --> 00:00:35.000]   hundred
[00:00:35.000 --> 00:00:35.170]   and
[00:00:35.170 --> 00:00:35.370]   one
[00:00:35.370 --> 00:00:36.220]  .
[00:00:36.220 --> 00:00:36.400]   Episode
[00:00:36.400 --> 00:00:36.630]   three
[00:00:36.630 --> 00:00:37.080]   hundred
[00:00:37.080 --> 00:00:37.290]   was
[00:00:37.290 --> 00:00:37.360]   a
[00:00:37.360 --> 00:00:37.720]   blast
[00:00:37.720 --> 00:00:37.870]  .
[00:00:37.870 --> 00:00:38.130]   Um
[00:00:38.130 --> 00:00:38.180]   hey
[00:00:38.180 --> 00:00:38.490]   Jason
[00:00:38.490 --> 00:00:38.560]  ,
[00:00:38.560 --> 00:00:38.620]   how
[00:00:38.620 --> 00:00:38.750]   you
[00:00:38.750 --> 00:00:38.960]   doing
[00:00:38.960 --> 00:00:39.520]  ? [SPEAKER_TURN]
[00:00:39.520 --> 00:00:39.610]   I
[00:00:39.610 --> 00:00:39.620]  'm
[00:00:39.620 --> 00:00:39.780]   doing
[00:00:39.780 --> 00:00:40.020]   alright
[00:00:40.020 --> 00:00:40.080]  ,
[00:00:40.080 --> 00:00:40.180]   how
[00:00:40.180 --> 00:00:40.350]   about
[00:00:40.350 --> 00:00:40.620]   yourself
[00:00:40.620 --> 00:00:40.780]  ? [SPEAKER_TURN]
[00:00:40.780 --> 00:00:41.070]   Pretty
[00:00:41.070 --> 00:00:41.250]   good
[00:00:41.250 --> 00:00:41.340]  ,
[00:00:41.340 --> 00:00:41.620]   pretty
[00:00:41.620 --> 00:00:41.850]   good
[00:00:41.850 --> 00:00:42.360]  . [SPEAKER_TURN]
[00:00:42.360 --> 00:00:42.460]   So
[00:00:42.460 --> 00:00:42.660]   what
[00:00:42.660 --> 00:00:42.780]  's
[00:00:42.780 --> 00:00:42.980]   new
[00:00:42.980 --> 00:00:43.480]  ? [SPEAKER_TURN]
[00:00:44.240 --> 00:00:44.320]  
[00:00:44.320 --> 00:00:44.570]   Well
[00:00:44.570 --> 00:00:44.580]   s
[00:00:44.580 --> 00:00:44.840]   well
[00:00:44.840 --> 00:00:44.900]   I
[00:00:44.900 --> 00:00:45.380]   thought
[00:00:45.380 --> 00:00:45.500]   I
[00:00:45.500 --> 00:00:45.980]   thought
[00:00:45.980 --> 00:00:46.050]   we
[00:00:46.050 --> 00:00:46.180]  'd
[00:00:46.180 --> 00:00:46.450]   talk
[00:00:46.450 --> 00:00:46.800]   about
[00:00:46.800 --> 00:00:47.030]   uh
[00:00:47.030 --> 00:00:47.390]   episode
[00:00:47.390 --> 00:00:47.790]   three
[00:00:47.790 --> 00:00:48.440]   hundred
[00:00:48.440 --> 00:00:48.600]   first
[00:00:48.600 --> 00:00:48.760]  .
[00:00:48.760 --> 00:00:48.890]   Uh
[00:00:48.890 --> 00:00:48.950]   I
[00:00:48.950 --> 00:00:49.290]   wanna
[00:00:49.290 --> 00:00:49.520]   try
[00:00:49.520 --> 00:00:49.550]   a
[00:00:49.550 --> 00:00:49.750]   new
[00:00:49.750 --> 00:00:50.090]   thing
[00:00:50.090 --> 00:00:50.220]   um
[00:00:50.220 --> 00:00:50.560]   which
[00:00:50.560 --> 00:00:51.110]   is
[00:00:51.110 --> 00:00:51.300]   something
[00:00:51.300 --> 00:00:51.570]   that
[00:00:51.570 --> 00:00:51.660]   I
[00:00:51.660 --> 00:00:51.830]   get
[00:00:51.830 --> 00:00:52.100]   from
[00:00:52.100 --> 00:00:52.410]   uh
[00:00:52.410 --> 00:00:52.570]   Larry
[00:00:52.570 --> 00:00:52.840]   Mant
[00:00:52.840 --> 00:00:52.990]  el
[00:00:52.990 --> 00:00:53.100]   on
[00:00:53.100 --> 00:00:53.230]   uh
[00:00:53.230 --> 00:00:53.290]   K
[00:00:53.290 --> 00:00:53.350]  _
[00:00:53.350 --> 00:00:53.410]  P
[00:00:53.410 --> 00:00:53.470]  _
[00:00:53.470 --> 00:00:53.530]  C
[00:00:53.530 --> 00:00:53.590]  _
[00:00:53.590 --> 00:00:53.650]  C
[00:00:53.650 --> 00:00:53.920]  _.
[00:00:53.920 --> 00:00:54.260]   Which
[00:00:54.260 --> 00:00:54.390]   is
[00:00:54.390 --> 00:00:54.450]   p
[00:00:54.450 --> 00:00:54.720]   okay
[00:00:54.720 --> 00:00:54.900]   you
[00:00:54.900 --> 00:00:55.180]  ,
[00:00:55.180 --> 00:00:55.290]   kn
[00:00:55.290 --> 00:00:55.380]   you
[00:00:55.380 --> 00:00:55.650]   know
[00:00:55.650 --> 00:00:55.770]   uh
[00:00:55.770 --> 00:00:55.970]   you
[00:00:55.970 --> 00:00:56.370]   know
[00:00:56.370 --> 00:00:56.520]   like
[00:00:56.520 --> 00:00:56.580]   N
[00:00:56.580 --> 00:00:56.640]  _
[00:00:56.640 --> 00:00:56.700]  P
[00:00:56.700 --> 00:00:56.800]  _
[00:00:56.800 --> 00:00:56.840]  R
[00:00:56.840 --> 00:00:56.880]  _
[00:00:56.880 --> 00:00:57.420]   Right
[00:00:57.420 --> 00:00:57.510]  .
[00:00:57.510 --> 00:00:57.560]   so
[00:00:57.560 --> 00:00:57.750]   one
[00:00:57.750 --> 00:00:57.920]   of
[00:00:57.920 --> 00:00:58.080]   the
[00:00:58.080 --> 00:00:58.610]   things
[00:00:58.610 --> 00:00:58.810]   that
[00:00:58.810 --> 00:00:59.030]   they
[00:00:59.030 --> 00:00:59.160]   do
[00:00:59.160 --> 00:00:59.290]   is
[00:00:59.290 --> 00:00:59.550]   they
[00:00:59.550 --> 00:00:59.830]   read
[00:00:59.830 --> 00:01:00.310]   through
[00:01:00.310 --> 00:01:00.800]   the
[00:01:00.800 --> 00:01:01.050]   comments
[00:01:01.050 --> 00:01:01.250]  .
[00:01:01.250 --> 00:01:01.510]   And
[00:01:01.510 --> 00:01:01.570]   I
[00:01:01.570 --> 00:01:01.590]   I
[00:01:01.590 --> 00:01:01.700]   do
[00:01:01.700 --> 00:01:02.040]   think
[00:01:02.040 --> 00:01:02.340]   that
[00:01:02.340 --> 00:01:02.710]   makes
[00:01:02.710 --> 00:01:02.770]   a
[00:01:02.770 --> 00:01:03.110]   like
[00:01:03.110 --> 00:01:03.140]   it
[00:01:03.140 --> 00:01:03.480]   makes
[00:01:03.480 --> 00:01:03.580]   it
[00:01:03.580 --> 00:01:03.640]   a
[00:01:03.640 --> 00:01:04.000]   little
[00:01:04.000 --> 00:01:04.310]   kind
[00:01:04.310 --> 00:01:04.560]   of
[00:01:04.560 --> 00:01:04.580]   um
[00:01:04.580 --> 00:01:05.330]   interactive
[00:01:05.330 --> 00:01:05.460]  ,
[00:01:05.460 --> 00:01:05.680]   it
[00:01:05.680 --> 00:01:05.720]  's
[00:01:05.720 --> 00:01:06.060]   kinda
[00:01:06.060 --> 00:01:06.350]   nice
[00:01:06.350 --> 00:01:06.530]  .
[00:01:06.530 --> 00:01:06.660]   So
[00:01:06.660 --> 00:01:06.720]   I
[00:01:06.720 --> 00:01:07.060]   gotta
[00:01:07.060 --> 00:01:07.370]   read
[00:01:07.370 --> 00:01:07.810]   through
[00:01:07.810 --> 00:01:08.080]   some
[00:01:08.080 --> 00:01:08.200]   of
[00:01:08.200 --> 00:01:08.470]   the
[00:01:08.470 --> 00:01:08.950]   comments
[00:01:08.950 --> 00:01:10.400]  . [SPEAKER_TURN]
[00:01:13.280 --> 00:01:13.280]  
[00:01:13.280 --> 00:01:13.290]   So
[00:01:13.290 --> 00:01:13.320]   some
[00:01:13.320 --> 00:01:13.350]   of
[00:01:13.350 --> 00:01:13.370]   the
[00:01:13.370 --> 00:01:13.410]   comments
[00:01:13.410 --> 00:01:13.430]   for
[00:01:13.430 --> 00:01:13.480]   episode
[00:01:13.480 --> 00:01:13.510]   three
[00:01:13.510 --> 00:01:13.560]   hundred
[00:01:13.560 --> 00:01:13.570]   um
[00:01:13.570 --> 00:01:13.620]   Anthony
[00:01:13.620 --> 00:01:13.640]   Gal
[00:01:13.640 --> 00:01:13.660]  vin
[00:01:13.660 --> 00:01:13.690]   said
[00:01:13.690 --> 00:01:13.720]   that
[00:01:13.720 --> 00:01:13.810]   stupid
[00:01:13.810 --> 00:01:13.830]   fucking
[00:01:13.830 --> 00:01:13.860]   walking
[00:01:13.860 --> 00:01:13.890]   desk
[00:01:13.890 --> 00:01:13.920]   great
[00:01:13.920 --> 00:01:13.950]   great
[00:01:13.950 --> 00:01:13.980]   recap
[00:01:13.980 --> 00:01:14.010]   funny
[00:01:14.010 --> 00:01:14.020]   as
[00:01:14.020 --> 00:01:14.080]   hell
[00:01:14.080 --> 00:01:14.090]   here
[00:01:14.090 --> 00:01:14.100]  's
[00:01:14.100 --> 00:01:14.120]   to
[00:01:14.120 --> 00:01:14.140]   the
[00:01:14.140 --> 00:01:14.150]   next
[00:01:14.150 --> 00:01:14.180]   three
[00:01:14.180 --> 00:01:14.230]   hundred
[00:01:14.230 --> 00:01:14.250]  .
[00:01:14.250 --> 00:01:14.260]   So
[00:01:14.260 --> 00:01:14.260]   I
[00:01:14.260 --> 00:01:14.300]   thought
[00:01:14.300 --> 00:01:14.360]   that
[00:01:14.360 --> 00:01:14.390]   was
[00:01:14.390 --> 00:01:14.410]   nice
[00:01:14.410 --> 00:01:14.430]  .
[00:01:14.430 --> 00:01:14.440]   And
[00:01:14.440 --> 00:01:14.460]   by
[00:01:14.460 --> 00:01:14.470]   the
[00:01:14.470 --> 00:01:14.480]   way
[00:01:14.480 --> 00:01:14.490]   do
[00:01:14.490 --> 00:01:14.520]   feel
[00:01:14.520 --> 00:01:14.550]   free
[00:01:14.550 --> 00:01:14.560]   to
[00:01:14.560 --> 00:01:14.620]   just
[00:01:14.620 --> 00:01:14.630]   inter
[00:01:14.630 --> 00:01:14.650]  ject
[00:01:14.650 --> 00:01:14.660]   if
[00:01:14.660 --> 00:01:14.690]   any
[00:01:14.690 --> 00:01:14.720]   of
[00:01:14.720 --> 00:01:14.760]   these
[00:01:14.760 --> 00:01:14.780]   comments
[00:01:14.780 --> 00:01:14.830]   inspire
[00:01:14.830 --> 00:01:14.850]   you
[00:01:14.850 --> 00:01:14.870]  .
[00:01:14.870 --> 00:01:14.910]   Um
[00:01:14.910 --> 00:01:14.930]   Ivan
[00:01:14.930 --> 00:01:14.950]   mar
[00:01:14.950 --> 00:01:14.960]   mar
[00:01:14.960 --> 00:01:14.970]  in
[00:01:14.970 --> 00:01:14.990]   co
[00:01:14.990 --> 00:01:15.000]   Ivan
[00:01:15.000 --> 00:01:15.020]   Mar
[00:01:15.020 --> 00:01:15.280]  ink
[00:01:15.280 --> 00:01:28.810]  ovic
[00:01:28.810 --> 00:01:39.120]  . [SPEAKER_TURN]
[00:01:40.640 --> 00:01:40.640]  
[00:01:40.640 --> 00:01:40.740]   Um
[00:01:40.740 --> 00:01:40.970]   he
[00:01:40.970 --> 00:01:40.970]  's
[00:01:40.970 --> 00:01:41.110]   he
[00:01:41.110 --> 00:01:41.420]   said
[00:01:41.420 --> 00:01:41.430]   uh
[00:01:41.430 --> 00:01:41.760]   maybe
[00:01:41.760 --> 00:01:41.820]   in
[00:01:41.820 --> 00:01:41.990]   the
[00:01:41.990 --> 00:01:42.360]   future
[00:01:42.360 --> 00:01:42.510]   you
[00:01:42.510 --> 00:01:42.800]   could
[00:01:42.800 --> 00:01:43.320]   interview
[00:01:43.320 --> 00:01:43.550]   some
[00:01:43.550 --> 00:01:43.650]   of
[00:01:43.650 --> 00:01:43.920]   the
[00:01:43.920 --> 00:01:44.200]   people
[00:01:44.200 --> 00:01:44.410]   that
[00:01:44.410 --> 00:01:44.590]   are
[00:01:44.590 --> 00:01:45.040]   building
[00:01:45.040 --> 00:01:45.270]   apps
[00:01:45.270 --> 00:01:45.560]   based
[00:01:45.560 --> 00:01:45.680]   on
[00:01:45.680 --> 00:01:46.080]   Justin
[00:01:46.080 --> 00:01:46.130]  's
[00:01:46.130 --> 00:01:46.180]   n
[00:01:46.180 --> 00:01:46.510]  uggets
[00:01:46.510 --> 00:01:46.800]  .
[00:01:46.800 --> 00:01:46.810]   It
[00:01:46.810 --> 00:01:47.220]   could
[00:01:47.220 --> 00:01:47.320]   help
[00:01:47.320 --> 00:01:47.550]   more
[00:01:47.550 --> 00:01:47.900]   people
[00:01:47.900 --> 00:01:48.150]   hear
[00:01:48.150 --> 00:01:48.420]   about
[00:01:48.420 --> 00:01:48.590]   the
[00:01:48.590 --> 00:01:49.050]   service
[00:01:49.050 --> 00:01:49.220]   from
[00:01:49.220 --> 00:01:49.270]   a
[00:01:49.270 --> 00:01:49.550]   user
[00:01:49.550 --> 00:01:49.610]  's
[00:01:49.610 --> 00:01:50.250]   perspective
[00:01:50.250 --> 00:01:50.620]  .
[00:01:50.620 --> 00:01:50.680]   I
[00:01:50.680 --> 00:01:50.800]  'd
[00:01:50.800 --> 00:01:50.860]   I
[00:01:50.860 --> 00:01:50.980]  'm
[00:01:50.980 --> 00:01:51.300]   not
[00:01:51.300 --> 00:01:51.370]   too
[00:01:51.370 --> 00:01:51.580]   keen
[00:01:51.580 --> 00:01:51.710]   on
[00:01:51.710 --> 00:01:51.880]   the
[00:01:51.880 --> 00:01:52.300]   phrase
[00:01:52.300 --> 00:01:52.700]   Justin
[00:01:52.700 --> 00:01:52.720]  's
