
[00:00:00.000 --> 00:00:00.210]  
[00:00:00.210 --> 00:00:01.480]   [
[00:00:01.480 --> 00:00:02.860]  M
[00:00:02.860 --> 00:00:05.710]  US
[00:00:05.710 --> 00:00:08.560]  IC
[00:00:08.560 --> 00:00:10.000]  ]
[00:00:29.900 --> 00:00:29.900]  
[00:00:29.900 --> 00:00:32.390]   Welcome
[00:00:32.390 --> 00:00:33.100]   to
[00:00:33.100 --> 00:00:35.620]   episode
[00:00:35.620 --> 00:00:37.370]   three
[00:00:37.370 --> 00:00:39.860]   hundred
[00:00:39.860 --> 00:00:40.920]   and
[00:00:40.920 --> 00:00:42.750]   fifty
[00:00:42.750 --> 00:00:44.490]   seven
[00:00:44.490 --> 00:00:45.230]   of
[00:00:45.230 --> 00:00:47.020]   Tech
[00:00:47.020 --> 00:00:47.070]  S
[00:00:47.070 --> 00:00:47.120]  ake
[00:00:47.120 --> 00:00:47.150]  .
[00:00:47.150 --> 00:00:47.210]   On
[00:00:47.210 --> 00:00:47.230]   today
[00:00:47.230 --> 00:00:47.320]  's
[00:00:47.320 --> 00:00:47.330]   show
[00:00:47.330 --> 00:00:47.360]   I
[00:00:47.360 --> 00:00:47.430]   am
[00:00:47.430 --> 00:00:47.480]   talking
[00:00:47.480 --> 00:00:47.510]   to
[00:00:47.510 --> 00:00:47.560]   Col
[00:00:47.560 --> 00:00:47.610]  by
[00:00:47.610 --> 00:00:47.740]   Roberts
[00:00:47.740 --> 00:00:47.790]  ,
[00:00:47.790 --> 00:00:47.860]   creator
[00:00:47.860 --> 00:00:47.890]   of
[00:00:47.890 --> 00:00:48.020]   Galactic
[00:00:48.020 --> 00:00:48.140]   Conquer
[00:00:48.140 --> 00:00:48.190]  ors
[00:00:48.190 --> 00:00:48.250]  .
[00:00:48.250 --> 00:00:48.290]   For
[00:00:48.290 --> 00:00:48.390]   future
[00:00:48.390 --> 00:00:48.540]   listeners
[00:00:48.540 --> 00:00:48.570]  ,
[00:00:48.570 --> 00:00:48.650]   Col
[00:00:48.650 --> 00:00:48.650]  by
[00:00:48.650 --> 00:00:48.700]   is
