
[00:00:00.000 --> 00:00:01.020]  
[00:00:01.020 --> 00:00:03.310]   [
[00:00:03.310 --> 00:00:06.590]  M
[00:00:06.590 --> 00:00:13.150]  US
[00:00:13.150 --> 00:00:19.710]  IC
[00:00:19.710 --> 00:00:23.000]  ]
[00:00:23.000 --> 00:00:23.000]  
[00:00:23.000 --> 00:00:23.490]   Welcome
[00:00:23.490 --> 00:00:23.630]   to
[00:00:23.630 --> 00:00:24.120]   episode
[00:00:24.120 --> 00:00:24.470]   three
[00:00:24.470 --> 00:00:24.950]   hundred
[00:00:24.950 --> 00:00:25.170]   and
[00:00:25.170 --> 00:00:25.650]   sixteen
[00:00:25.650 --> 00:00:25.800]   of
[00:00:25.800 --> 00:00:26.080]   Tech
[00:00:26.080 --> 00:00:26.150]  S
[00:00:26.150 --> 00:00:26.370]  ink
[00:00:26.370 --> 00:00:26.780]   hosted
[00:00:26.780 --> 00:00:26.920]   by
[00:00:26.920 --> 00:00:27.330]   myself
[00:00:27.330 --> 00:00:27.760]   Justin
[00:00:27.760 --> 00:00:27.900]  ,
[00:00:27.900 --> 00:00:28.390]   Vincent
[00:00:28.390 --> 00:00:28.570]  ,
[00:00:28.570 --> 00:00:28.880]   Jason
[00:00:28.880 --> 00:00:29.450]   Roberts
[00:00:29.450 --> 00:00:29.580]  .
[00:00:29.580 --> 00:00:29.720]   In
[00:00:29.720 --> 00:00:30.070]   today
[00:00:30.070 --> 00:00:30.210]  's
[00:00:30.210 --> 00:00:30.490]   show
[00:00:30.490 --> 00:00:30.630]   we
[00:00:30.630 --> 00:00:30.980]   are
[00:00:30.980 --> 00:00:31.080]   as
[00:00:31.080 --> 00:00:31.330]   usual
[00:00:31.330 --> 00:00:31.470]   uh
[00:00:31.470 --> 00:00:31.610]   as
[00:00:31.610 --> 00:00:31.970]   we
[00:00:31.970 --> 00:00:32.030]   have
[00:00:32.030 --> 00:00:32.310]   been
[00:00:32.310 --> 00:00:32.890]   recently
[00:00:32.890 --> 00:00:33.020]   in
[00:00:33.020 --> 00:00:33.230]   the
[00:00:33.230 --> 00:00:33.800]   Pasadena
[00:00:33.800 --> 00:00:34.370]   Palace
[00:00:34.370 --> 00:00:34.430]   and
[00:00:34.430 --> 00:00:34.570]   we
[00:00:34.570 --> 00:00:34.770]  're
[00:00:34.770 --> 00:00:35.350]   watching
[00:00:35.350 --> 00:00:35.690]   Jason
[00:00:35.690 --> 00:00:36.040]  's
[00:00:36.040 --> 00:00:36.260]   family
[00:00:36.260 --> 00:00:36.470]   put
[00:00:36.470 --> 00:00:36.750]   up
[00:00:36.750 --> 00:00:36.750]   um
[00:00:36.750 --> 00:00:37.390]   Halloween
[00:00:37.390 --> 00:00:38.150]   decorations
[00:00:38.150 --> 00:00:38.410]   outside
[00:00:38.410 --> 00:00:39.010]   in
[00:00:39.010 --> 00:00:39.060]   the
[00:00:39.060 --> 00:00:39.360]   front
[00:00:39.360 --> 00:00:39.640]   yard
[00:00:39.640 --> 00:00:40.120]  . [SPEAKER_TURN]
[00:00:40.120 --> 00:00:40.410]   Uh
[00:00:40.410 --> 00:00:40.480]   well
[00:00:40.480 --> 00:00:40.660]   the
[00:00:40.660 --> 00:00:40.960]   girls
[00:00:40.960 --> 00:00:41.140]  .
[00:00:41.140 --> 00:00:41.430]   They
[00:00:41.430 --> 00:00:41.560]  're
[00:00:41.560 --> 00:00:41.810]   mainly
[00:00:41.810 --> 00:00:42.050]   in
[00:00:42.050 --> 00:00:42.240]   the
[00:00:42.240 --> 00:00:42.520]   girls
[00:00:42.520 --> 00:00:42.880]   called
[00:00:42.880 --> 00:00:43.000]   me
[00:00:43.000 --> 00:00:43.120]   in
[00:00:43.120 --> 00:00:43.800]  . [SPEAKER_TURN]
[00:00:43.800 --> 00:00:44.020]   And
[00:00:44.020 --> 00:00:44.420]   but
[00:00:44.420 --> 00:00:44.500]   that
[00:00:44.500 --> 00:00:44.640]  's
[00:00:44.640 --> 00:00:44.710]   a
[00:00:44.710 --> 00:00:45.060]   great
[00:00:45.060 --> 00:00:45.200]   um
[00:00:45.200 --> 00:00:45.480]   that
[00:00:45.480 --> 00:00:45.620]  's
[00:00:45.620 --> 00:00:45.990]   like
[00:00:45.990 --> 00:00:46.290]   that
[00:00:46.290 --> 00:00:46.320]  's
[00:00:46.320 --> 00:00:46.400]   a
[00:00:46.400 --> 00:00:46.780]   great
[00:00:46.780 --> 00:00:47.380]   tradition
[00:00:47.380 --> 00:00:47.660]   that
[00:00:47.660 --> 00:00:47.870]   you
[00:00:47.870 --> 00:00:48.150]   guys
[00:00:48.150 --> 00:00:48.320]   have
[00:00:48.320 --> 00:00:48.780]   in
[00:00:48.780 --> 00:00:48.790]   the
[00:00:48.790 --> 00:00:48.850]   U
[00:00:48.850 --> 00:00:48.920]  _
[00:00:48.920 --> 00:00:48.990]  S
[00:00:48.990 --> 00:00:49.100]  _
[00:00:49.100 --> 00:00:49.340]   that
[00:00:49.340 --> 00:00:49.480]   in
[00:00:49.480 --> 00:00:49.620]   in
[00:00:49.620 --> 00:00:49.830]   the
[00:00:49.830 --> 00:00:49.970]   U
[00:00:49.970 --> 00:00:49.970]  _
[00:00:49.970 --> 00:00:50.040]  K
[00:00:50.040 --> 00:00:50.110]  _
[00:00:50.110 --> 00:00:50.330]   you
[00:00:50.330 --> 00:00:50.600]   know
[00:00:50.600 --> 00:00:51.240]   Halloween
[00:00:51.240 --> 00:00:51.380]   is
[00:00:51.380 --> 00:00:52.280]   it [SPEAKER_TURN]
[00:00:52.280 --> 00:00:52.500]   Yeah
[00:00:52.500 --> 00:00:52.680]  .
[00:00:52.720 --> 00:00:52.890]   Yeah
[00:00:52.890 --> 00:00:53.100]   yeah
[00:00:53.100 --> 00:00:53.200]  ,
[00:00:53.200 --> 00:00:53.250]   I
[00:00:53.250 --> 00:00:53.460]   mean
[00:00:53.460 --> 00:00:53.620]   you
[00:00:53.620 --> 00:00:53.780]  've
