
[00:00:00.000 --> 00:00:01.470]  
[00:00:01.470 --> 00:00:08.980]   [
[00:00:08.980 --> 00:00:25.300]   Music
[00:00:25.300 --> 00:00:29.560]   ]
[00:00:29.800 --> 00:00:29.940]   Welcome
[00:00:29.940 --> 00:00:30.050]   to
[00:00:30.050 --> 00:00:30.430]   episode
[00:00:30.430 --> 00:00:30.700]   three
[00:00:30.700 --> 00:00:31.080]   hundred
[00:00:31.080 --> 00:00:31.350]   fifty
[00:00:31.350 --> 00:00:31.560]   nine
[00:00:31.560 --> 00:00:31.680]   of
[00:00:31.680 --> 00:00:31.900]   Text
[00:00:31.900 --> 00:00:32.050]  ing
[00:00:32.050 --> 00:00:32.220]  .
[00:00:32.220 --> 00:00:32.440]   Both
[00:00:32.440 --> 00:00:32.710]   about
[00:00:32.710 --> 00:00:33.040]   myself
[00:00:33.040 --> 00:00:33.370]   Justin
[00:00:33.370 --> 00:00:33.480]  ,
[00:00:33.480 --> 00:00:33.860]   Vincent
[00:00:33.860 --> 00:00:34.020]   and
[00:00:34.020 --> 00:00:34.290]   Jason
[00:00:34.290 --> 00:00:34.660]   Roberts
[00:00:34.660 --> 00:00:34.830]  .
[00:00:34.830 --> 00:00:34.940]   Um
[00:00:34.940 --> 00:00:35.280]   hello
[00:00:35.280 --> 00:00:35.480]   Jason
[00:00:35.480 --> 00:00:35.590]  ,
[00:00:35.590 --> 00:00:35.750]   how
[00:00:35.750 --> 00:00:35.910]   you
[00:00:35.910 --> 00:00:36.180]   doing
[00:00:36.180 --> 00:00:36.900]  ? [SPEAKER_TURN]
[00:00:36.900 --> 00:00:37.260]   Doing
[00:00:37.260 --> 00:00:37.590]   alright
[00:00:37.590 --> 00:00:37.670]  .
[00:00:37.670 --> 00:00:37.880]   What
[00:00:37.880 --> 00:00:37.980]  's
[00:00:37.980 --> 00:00:38.190]   what
[00:00:38.190 --> 00:00:38.290]  's
[00:00:38.290 --> 00:00:38.390]   uh
[00:00:38.390 --> 00:00:38.600]   what
[00:00:38.600 --> 00:00:38.700]  's
[00:00:38.700 --> 00:00:38.990]   new
[00:00:38.990 --> 00:00:39.480]  ? [SPEAKER_TURN]
[00:00:39.480 --> 00:00:39.950]   Um
[00:00:39.950 --> 00:00:40.030]   what
[00:00:40.030 --> 00:00:40.370]  's
[00:00:40.370 --> 00:00:40.490]   new
[00:00:40.490 --> 00:00:40.860]   with
[00:00:40.860 --> 00:00:41.040]   me
[00:00:41.040 --> 00:00:41.320]  ?
[00:00:41.320 --> 00:00:41.500]   Oh
[00:00:41.500 --> 00:00:41.770]   man
[00:00:41.770 --> 00:00:42.050]   I
[00:00:42.050 --> 00:00:42.380]  'm
[00:00:42.380 --> 00:00:42.610]   living
[00:00:42.610 --> 00:00:42.890]   the
[00:00:42.890 --> 00:00:43.360]   dream
[00:00:43.360 --> 00:00:43.530]   I
[00:00:43.530 --> 00:00:43.730]  .
[00:00:43.730 --> 00:00:44.090]   mean
[00:00:44.090 --> 00:00:44.280]   it
[00:00:44.280 --> 00:00:44.490]  's
[00:00:44.490 --> 00:00:45.020]   just
[00:00:45.020 --> 00:00:45.130]   the
[00:00:45.130 --> 00:00:45.440]   best
[00:00:45.440 --> 00:00:45.750]  ,
[00:00:45.750 --> 00:00:46.620]   everything
[00:00:46.620 --> 00:00:46.780]  's
[00:00:46.780 --> 00:00:46.960]   so
[00:00:46.960 --> 00:00:47.330]   cool
[00:00:47.330 --> 00:00:47.780]  ,
[00:00:47.780 --> 00:00:47.880]   life
[00:00:47.880 --> 00:00:48.060]   is
[00:00:48.060 --> 00:00:48.430]   just
[00:00:48.430 --> 00:00:48.520]   y
[00:00:48.520 --> 00:00:48.700]  ay
[00:00:48.700 --> 00:00:49.960]  . [SPEAKER_TURN]
[00:00:49.960 --> 00:00:50.140]   Why
[00:00:50.140 --> 00:00:50.260]   do
[00:00:50.260 --> 00:00:50.320]   I
[00:00:50.320 --> 00:00:50.690]   think
[00:00:50.690 --> 00:00:50.850]   you
[00:00:50.850 --> 00:00:51.000]  're
[00:00:51.000 --> 00:00:51.270]   full
[00:00:51.270 --> 00:00:51.340]   of
[00:00:51.340 --> 00:00:51.580]   shit
[00:00:51.580 --> 00:00:51.860]  ?
[00:00:51.860 --> 00:00:52.060]   What
[00:00:52.060 --> 00:00:52.120]  's
[00:00:52.120 --> 00:00:52.360]   what
[00:00:52.360 --> 00:00:52.510]  's
[00:00:52.510 --> 00:00:52.870]   really
[00:00:52.870 --> 00:00:53.140]   going
[00:00:53.140 --> 00:00:53.260]   on
[00:00:53.260 --> 00:00:53.960]  ? [SPEAKER_TURN]
[00:00:54.420 --> 00:00:54.420]  
[00:00:54.420 --> 00:00:54.560]   Oh
[00:00:54.560 --> 00:00:54.700]   no
[00:00:54.700 --> 00:00:55.400]   everything
[00:00:55.400 --> 00:00:55.540]  's
[00:00:55.540 --> 00:00:55.820]   good
[00:00:55.820 --> 00:00:55.960]  ,
[00:00:55.960 --> 00:00:56.660]   everything
[00:00:56.660 --> 00:00:56.800]  's
[00:00:56.800 --> 00:00:57.080]   good
[00:00:57.080 --> 00:00:57.220]   uh
[00:00:57.220 --> 00:00:57.670]   still
[00:00:57.670 --> 00:00:57.990]   moving
