
[00:00:00.000 --> 00:00:00.020]  
[00:00:00.020 --> 00:00:02.970]   [
[00:00:02.970 --> 00:00:05.910]  M
[00:00:05.910 --> 00:00:11.790]  US
[00:00:11.790 --> 00:00:17.670]  IC
[00:00:17.670 --> 00:00:20.640]  ]
[00:00:20.640 --> 00:00:21.060]   Welcome
[00:00:21.060 --> 00:00:21.180]   to
[00:00:21.180 --> 00:00:21.600]   episode
[00:00:21.600 --> 00:00:21.960]   twenty
[00:00:21.960 --> 00:00:22.200]   four
[00:00:22.200 --> 00:00:22.310]   of
[00:00:22.310 --> 00:00:22.560]   Tech
[00:00:22.560 --> 00:00:22.620]  -
[00:00:22.620 --> 00:00:22.680]  C
[00:00:22.680 --> 00:00:23.040]   hosted
[00:00:23.040 --> 00:00:23.160]   by
[00:00:23.160 --> 00:00:23.520]   myself
[00:00:23.520 --> 00:00:23.880]   Justin
[00:00:23.880 --> 00:00:24.000]  ,
[00:00:24.000 --> 00:00:24.420]   Vincent
[00:00:24.420 --> 00:00:24.600]   and
[00:00:24.600 --> 00:00:24.900]   Jason
[00:00:24.900 --> 00:00:25.310]   Roberts
[00:00:25.310 --> 00:00:25.600]  .
[00:00:25.600 --> 00:00:25.820]   How
[00:00:25.820 --> 00:00:25.970]  's
[00:00:25.970 --> 00:00:26.340]   going
[00:00:26.340 --> 00:00:26.790]   Justin
[00:00:26.790 --> 00:00:27.640]  ? [SPEAKER_TURN]
[00:00:28.080 --> 00:00:28.120]  
[00:00:28.120 --> 00:00:28.280]   Hey
[00:00:28.280 --> 00:00:28.550]   yeah
[00:00:28.550 --> 00:00:28.680]  ,
[00:00:28.680 --> 00:00:29.160]   going
[00:00:29.160 --> 00:00:29.290]   well
[00:00:29.290 --> 00:00:29.490]  .
[00:00:29.490 --> 00:00:29.630]   Uh
[00:00:29.630 --> 00:00:30.040]   little
[00:00:30.040 --> 00:00:30.270]   bit
[00:00:30.270 --> 00:00:30.510]   hung
[00:00:30.510 --> 00:00:30.780]   over
[00:00:30.780 --> 00:00:31.330]   this
[00:00:31.330 --> 00:00:31.530]   morning
[00:00:31.530 --> 00:00:32.040]   again
[00:00:32.040 --> 00:00:32.070]   but
[00:00:32.070 --> 00:00:32.200]  ,
[00:00:32.200 --> 00:00:32.480]   uh
[00:00:32.480 --> 00:00:32.770]   but
[00:00:32.770 --> 00:00:32.990]   uh
[00:00:32.990 --> 00:00:33.020]   I
[00:00:33.020 --> 00:00:33.290]  'll
[00:00:33.290 --> 00:00:33.560]   try
[00:00:33.560 --> 00:00:33.730]   to
[00:00:33.730 --> 00:00:34.100]   put
[00:00:34.100 --> 00:00:34.190]   on
[00:00:34.190 --> 00:00:34.400]   a
[00:00:34.400 --> 00:00:34.640]   good
[00:00:34.640 --> 00:00:34.730]   a
[00:00:34.730 --> 00:00:35.090]   good
[00:00:35.090 --> 00:00:35.540]   front
[00:00:35.540 --> 00:00:36.580]  . [SPEAKER_TURN]
[00:00:36.580 --> 00:00:37.240]   Okay
[00:00:37.240 --> 00:00:38.070]   great
[00:00:38.070 --> 00:00:38.400]  ,
[00:00:38.400 --> 00:00:39.060]   Well
[00:00:39.060 --> 00:00:39.550]   um
[00:00:39.550 --> 00:00:39.550]   so
[00:00:39.550 --> 00:00:39.880]   let
[00:00:39.880 --> 00:00:39.880]  's
[00:00:39.880 --> 00:00:40.070]   see
[00:00:40.070 --> 00:00:40.480]   what
[00:00:40.480 --> 00:00:40.500]  's
[00:00:40.500 --> 00:00:40.750]   what
[00:00:40.750 --> 00:00:40.940]  's
[00:00:40.940 --> 00:00:41.080]   the
[00:00:41.080 --> 00:00:41.490]   latest
[00:00:41.490 --> 00:00:41.690]   Let
[00:00:41.690 --> 00:00:41.820]  's
[00:00:41.820 --> 00:00:42.020]  .
[00:00:42.020 --> 00:00:42.230]   let
[00:00:42.230 --> 00:00:42.400]  's
[00:00:42.400 --> 00:00:42.720]   start
[00:00:42.720 --> 00:00:42.950]   with
[00:00:42.950 --> 00:00:43.270]   the
[00:00:43.270 --> 00:00:43.500]   tweet
[00:00:43.500 --> 00:00:43.870]   miner
[00:00:43.870 --> 00:00:44.250]   update
