
[00:00:00.000 --> 00:00:00.810]  
[00:00:00.810 --> 00:00:03.160]   [
[00:00:03.160 --> 00:00:06.290]  M
[00:00:06.290 --> 00:00:12.550]  US
[00:00:12.550 --> 00:00:18.810]  IC
[00:00:18.810 --> 00:00:21.960]  ]
[00:00:21.960 --> 00:00:21.970]  
[00:00:21.970 --> 00:00:22.440]   Welcome
[00:00:22.440 --> 00:00:22.570]   to
[00:00:22.570 --> 00:00:23.050]   episode
[00:00:23.050 --> 00:00:23.240]   two
[00:00:23.240 --> 00:00:23.730]   hundred
[00:00:23.730 --> 00:00:23.930]   and
[00:00:23.930 --> 00:00:24.270]   sixty
[00:00:24.270 --> 00:00:24.470]   six
[00:00:24.470 --> 00:00:24.600]   of
[00:00:24.600 --> 00:00:24.870]   Tech
[00:00:24.870 --> 00:00:25.140]  sing
[00:00:25.140 --> 00:00:25.550]   hosted
[00:00:25.550 --> 00:00:25.680]   by
[00:00:25.680 --> 00:00:26.090]   myself
[00:00:26.090 --> 00:00:26.490]   Justin
[00:00:26.490 --> 00:00:26.630]  ,
[00:00:26.630 --> 00:00:27.170]   Vincent
[00:00:27.170 --> 00:00:27.310]   and
[00:00:27.310 --> 00:00:27.580]   Jason
[00:00:27.580 --> 00:00:28.130]   Roberts
[00:00:28.130 --> 00:00:28.450]  .
[00:00:28.450 --> 00:00:28.670]   Today
[00:00:28.670 --> 00:00:28.800]   we
[00:00:28.800 --> 00:00:29.000]   are
[00:00:29.000 --> 00:00:29.620]   recording
[00:00:29.620 --> 00:00:29.880]   this
[00:00:29.880 --> 00:00:30.210]   show
[00:00:30.210 --> 00:00:30.280]   in
[00:00:30.280 --> 00:00:30.470]   the
[00:00:30.470 --> 00:00:30.890]   middle
[00:00:30.890 --> 00:00:31.050]   of
[00:00:31.050 --> 00:00:31.310]   the
[00:00:31.310 --> 00:00:31.630]   street
[00:00:31.630 --> 00:00:31.880]   for
[00:00:31.880 --> 00:00:32.030]   you
[00:00:32.030 --> 00:00:32.330]   guys
[00:00:32.330 --> 00:00:32.780]   because
[00:00:32.780 --> 00:00:32.840]   I
[00:00:32.840 --> 00:00:33.110]   have
[00:00:33.110 --> 00:00:33.170]   a
[00:00:33.170 --> 00:00:33.440]   baby
[00:00:33.440 --> 00:00:33.570]   at
[00:00:33.570 --> 00:00:33.840]   home
[00:00:33.840 --> 00:00:34.090]   who
[00:00:34.090 --> 00:00:34.160]  's
[00:00:34.160 --> 00:00:34.520]   crying
[00:00:34.520 --> 00:00:34.860]   too
[00:00:34.860 --> 00:00:35.060]   much
[00:00:35.060 --> 00:00:35.250]   and
[00:00:35.250 --> 00:00:35.630]   Jason
[00:00:35.630 --> 00:00:35.720]   is
[00:00:35.720 --> 00:00:36.230]   sitting
[00:00:36.230 --> 00:00:36.610]   across
[00:00:36.610 --> 00:00:36.670]   a
[00:00:36.670 --> 00:00:36.940]   cafe
[00:00:36.940 --> 00:00:37.330]   table
[00:00:37.330 --> 00:00:37.550]   from
[00:00:37.550 --> 00:00:37.680]   me
[00:00:37.680 --> 00:00:37.880]   and
[00:00:37.880 --> 00:00:38.310]   um
[00:00:38.310 --> 00:00:38.500]   well
[00:00:38.500 --> 00:00:38.700]   that
[00:00:38.700 --> 00:00:38.910]  's
[00:00:38.910 --> 00:00:39.020]   about
[00:00:39.020 --> 00:00:39.160]   the
[00:00:39.160 --> 00:00:39.520]   strength
[00:00:39.520 --> 00:00:39.630]   of
[00:00:39.630 --> 00:00:39.770]   it
[00:00:39.770 --> 00:00:39.950]  .
[00:00:39.950 --> 00:00:40.120]   There
[00:00:40.120 --> 00:00:40.220]  's
[00:00:40.220 --> 00:00:40.420]   gonna
[00:00:40.420 --> 00:00:40.540]   be
[00:00:40.540 --> 00:00:40.570]   a
[00:00:40.570 --> 00:00:40.750]   lot
[00:00:40.750 --> 00:00:40.750]   of
[00:00:40.750 --> 00:00:41.210]   background
[00:00:41.210 --> 00:00:41.410]   noise
[00:00:41.410 --> 00:00:41.580]   this
[00:00:41.580 --> 00:00:41.800]   show
[00:00:41.800 --> 00:00:41.880]  .
[00:00:41.880 --> 00:00:41.920]   I
[00:00:41.920 --> 00:00:42.050]   don
[00:00:42.050 --> 00:00:42.130]  't
[00:00:42.130 --> 00:00:42.330]   know
[00:00:42.330 --> 00:00:42.430]   how
[00:00:42.430 --> 00:00:42.570]   the
[00:00:42.570 --> 00:00:42.780]   audio
[00:00:42.780 --> 00:00:42.860]  's
[00:00:42.860 --> 00:00:43.070]   gonna
[00:00:43.070 --> 00:00:43.300]   sound
[00:00:43.300 --> 00:00:43.600]  .
[00:00:43.600 --> 00:00:43.630]   We
[00:00:43.630 --> 00:00:43.800]  'll
[00:00:43.800 --> 00:00:43.910]   see
[00:00:43.910 --> 00:00:44.090]   what
[00:00:44.090 --> 00:00:44.390]   happens
[00:00:44.390 --> 00:00:44.610]  .
[00:00:44.610 --> 00:00:44.940]   Hey
[00:00:44.940 --> 00:00:44.990]   Jason
[00:00:44.990 --> 00:00:45.080]  ,
[00:00:45.080 --> 00:00:45.360]   how
[00:00:45.360 --> 00:00:45.400]   you
[00:00:45.400 --> 00:00:45.590]   doing
[00:00:45.590 --> 00:00:46.120]  ? [SPEAKER_TURN]
[00:00:46.120 --> 00:00:47.250]   What
[00:00:47.250 --> 00:00:48.070]   was
[00:00:48.070 --> 00:00:49.780]   this
[00:00:49.780 --> 00:00:50.650]   place
[00:00:50.650 --> 00:00:51.520]  ?
[00:00:51.520 --> 00:00:51.520]  
[00:00:51.520 --> 00:00:51.600]   Y
[00:00:51.600 --> 00:00:51.860]  aha
[00:00:51.860 --> 00:00:51.930]  -
[00:00:51.930 --> 00:00:52.120]  R
[00:00:52.120 --> 00:00:52.190]  az
[00:00:52.190 --> 00:00:52.540]   cafe
[00:00:52.540 --> 00:00:52.710]   or
[00:00:52.710 --> 00:00:53.510]   something
