
[00:00:00.000 --> 00:00:00.830]  
[00:00:00.830 --> 00:00:03.140]   [
[00:00:03.140 --> 00:00:06.250]  M
[00:00:06.250 --> 00:00:12.480]  US
[00:00:12.480 --> 00:00:18.710]  IC
[00:00:18.710 --> 00:00:21.840]  ]
[00:00:21.840 --> 00:00:21.840]  
[00:00:21.840 --> 00:00:22.430]   Welcome
[00:00:22.430 --> 00:00:22.600]   to
[00:00:22.600 --> 00:00:23.190]   episode
[00:00:23.190 --> 00:00:23.440]   two
[00:00:23.440 --> 00:00:24.030]   hundred
[00:00:24.030 --> 00:00:24.280]   and
[00:00:24.280 --> 00:00:24.780]   ninety
[00:00:24.780 --> 00:00:25.130]   nine
[00:00:25.130 --> 00:00:25.300]   of
[00:00:25.300 --> 00:00:25.640]   Tech
[00:00:25.640 --> 00:00:25.720]  S
[00:00:25.720 --> 00:00:25.890]  ik
[00:00:25.890 --> 00:00:26.140]  .
[00:00:26.140 --> 00:00:26.480]   That
[00:00:26.480 --> 00:00:26.650]  's
[00:00:26.650 --> 00:00:26.900]   two
[00:00:26.900 --> 00:00:27.240]   nine
[00:00:27.240 --> 00:00:27.440]   and
[00:00:27.440 --> 00:00:27.830]   nine
[00:00:27.830 --> 00:00:28.000]   uh
[00:00:28.000 --> 00:00:28.160]   um
[00:00:28.160 --> 00:00:28.810]   hosted
[00:00:28.810 --> 00:00:28.850]   by
[00:00:28.850 --> 00:00:29.370]   myself
[00:00:29.370 --> 00:00:29.860]   Justin
[00:00:29.860 --> 00:00:30.050]  ,
[00:00:30.050 --> 00:00:30.730]   Vincent
[00:00:30.730 --> 00:00:30.940]   and
[00:00:30.940 --> 00:00:31.370]   Jason
[00:00:31.370 --> 00:00:31.990]   Roberts
[00:00:31.990 --> 00:00:32.220]  .
[00:00:32.220 --> 00:00:32.530]   Uh
[00:00:32.530 --> 00:00:32.960]   welcome
[00:00:32.960 --> 00:00:33.120]   to
[00:00:33.120 --> 00:00:33.360]   the
[00:00:33.360 --> 00:00:33.680]   show
[00:00:33.680 --> 00:00:33.920]   How
[00:00:33.920 --> 00:00:34.160]  .
[00:00:34.160 --> 00:00:34.400]   you
[00:00:34.400 --> 00:00:34.800]   doing
[00:00:34.800 --> 00:00:35.200]   Jason
[00:00:35.200 --> 00:00:35.360]  ,
[00:00:35.360 --> 00:00:35.600]   you
[00:00:35.600 --> 00:00:35.840]   you
[00:00:35.840 --> 00:00:36.050]   s
[00:00:36.050 --> 00:00:36.480]   look
[00:00:36.480 --> 00:00:36.520]   you
[00:00:36.520 --> 00:00:36.860]   look
[00:00:36.860 --> 00:00:37.140]   yeah
[00:00:37.140 --> 00:00:38.040]  . [SPEAKER_TURN]
[00:00:38.040 --> 00:00:38.360]   Doing
[00:00:38.360 --> 00:00:38.810]   alright
[00:00:38.810 --> 00:00:39.000]   You
[00:00:39.000 --> 00:00:39.200]  've
[00:00:39.200 --> 00:00:39.370]  .
[00:00:39.370 --> 00:00:39.630]   been
[00:00:39.630 --> 00:00:40.170]   working
[00:00:40.170 --> 00:00:40.220]   on
[00:00:40.220 --> 00:00:40.480]   that
[00:00:40.480 --> 00:00:40.950]   opener
[00:00:40.950 --> 00:00:41.110]   all
[00:00:41.110 --> 00:00:41.520]   morning
[00:00:41.520 --> 00:00:41.730]   all
[00:00:41.730 --> 00:00:41.940]   day
[00:00:41.940 --> 00:00:42.640]  . [SPEAKER_TURN]
[00:00:42.640 --> 00:00:43.500]   Yeah
[00:00:43.500 --> 00:00:44.320]  .
[00:00:44.320 --> 00:00:44.320]   Oh
[00:00:44.320 --> 00:00:44.480]   we
[00:00:44.480 --> 00:00:44.720]  're
[00:00:44.720 --> 00:00:44.960]   on
[00:00:44.960 --> 00:00:45.460]   episode
[00:00:45.460 --> 00:00:45.710]   two
[00:00:45.710 --> 00:00:46.210]   ninety
[00:00:46.210 --> 00:00:46.530]   nine
[00:00:46.530 --> 00:00:46.690]   We
[00:00:46.690 --> 00:00:46.930]  're
[00:00:46.930 --> 00:00:47.170]  .
[00:00:47.170 --> 00:00:47.300]   heading
[00:00:47.300 --> 00:00:48.170]   to
[00:00:48.170 --> 00:00:48.240]   Mars
[00:00:48.240 --> 00:00:48.560]   and
[00:00:48.560 --> 00:00:48.650]   we
[00:00:48.650 --> 00:00:48.890]  'll
[00:00:48.890 --> 00:00:49.290]   be
[00:00:49.290 --> 00:00:49.460]   there
[00:00:49.460 --> 00:00:49.790]   soon
[00:00:49.790 --> 00:00:50.200]  . [SPEAKER_TURN]
[00:00:51.380 --> 00:00:51.430]  
[00:00:51.430 --> 00:00:51.570]   You
[00:00:51.570 --> 00:00:51.820]   have
[00:00:51.820 --> 00:00:52.070]   been
[00:00:52.070 --> 00:00:52.510]   working
[00:00:52.510 --> 00:00:52.630]   on
[00:00:52.630 --> 00:00:52.880]   this
[00:00:52.880 --> 00:00:53.220]   opener
[00:00:53.220 --> 00:00:53.590]  ,
[00:00:53.590 --> 00:00:53.740]   haven
[00:00:53.740 --> 00:00:53.810]  't
[00:00:53.810 --> 00:00:54.000]   you
[00:00:54.000 --> 00:00:54.190]  ?
[00:00:54.190 --> 00:00:54.440]   Just
[00:00:54.440 --> 00:00:54.560]   to
[00:00:54.560 --> 00:00:54.870]   get
[00:00:54.870 --> 00:00:54.940]   it
[00:00:54.940 --> 00:00:55.220]   just
[00:00:55.220 --> 00:00:55.430]   right
[00:00:55.430 --> 00:00:55.700]   just
[00:00:55.700 --> 00:00:55.990]   right
[00:00:55.990 --> 00:00:56.230]  .
[00:00:56.230 --> 00:00:56.310]   So
[00:00:56.310 --> 00:00:56.420]   uh
[00:00:56.420 --> 00:00:56.540]   so
[00:00:56.540 --> 00:00:56.790]   what
[00:00:56.790 --> 00:00:56.910]  's
[00:00:56.910 --> 00:00:57.020]   up
[00:00:57.020 --> 00:00:57.880]  ? [SPEAKER_TURN]
[00:00:58.480 --> 00:00:58.560]  
[00:00:58.560 --> 00:00:58.810]   Well
[00:00:58.810 --> 00:00:58.890]   I
[00:00:58.890 --> 00:00:59.140]  've
[00:00:59.140 --> 00:00:59.320]  ,
[00:00:59.320 --> 00:00:59.630]   just
[00:00:59.630 --> 00:00:59.960]   been
[00:00:59.960 --> 00:01:00.100]  ,
[00:01:00.100 --> 00:01:00.260]   uh
[00:01:00.260 --> 00:01:00.980]   driving
[00:01:00.980 --> 00:01:01.110]   for
[00:01:01.110 --> 00:01:01.460]   what
[00:01:01.460 --> 00:01:01.600]  ,
[00:01:01.600 --> 00:01:01.760]   an
[00:01:01.760 --> 00:01:02.090]   hour
[00:01:02.090 --> 00:01:02.430]   and
[00:01:02.430 --> 00:01:02.750]   forty
[00:01:02.750 --> 00:01:03.040]   five
[00:01:03.040 --> 00:01:03.770]   minutes
[00:01:03.770 --> 00:01:03.820]   to
[00:01:03.820 --> 00:01:04.060]   get
[00:01:04.060 --> 00:01:04.510]   here
[00:01:04.510 --> 00:01:04.560]   My
[00:01:04.560 --> 00:01:04.810]  .
[00:01:04.810 --> 00:01:04.970]   uh
[00:01:04.970 --> 00:01:05.210]   son
[00:01:05.210 --> 00:01:05.460]   Col
[00:01:05.460 --> 00:01:05.630]  by
[00:01:05.630 --> 00:01:05.880]   had
[00:01:05.880 --> 00:01:06.150]   um
[00:01:06.150 --> 00:01:06.200]   uh
[00:01:06.200 --> 00:01:06.870]   football
[00:01:06.870 --> 00:01:07.200]   game
[00:01:07.200 --> 00:01:07.360]   as
[00:01:07.360 --> 00:01:07.520]   as
[00:01:07.520 --> 00:01:07.760]   the
[00:01:07.760 --> 00:01:08.610]   scrimmage
[00:01:08.610 --> 00:01:09.190]   football
[00:01:09.190 --> 00:01:09.520]   game
[00:01:09.520 --> 00:01:09.870]   out
[00:01:09.870 --> 00:01:09.930]   in
[00:01:09.930 --> 00:01:10.260]   cor
[00:01:10.260 --> 00:01:10.430]  ona
[00:01:10.430 --> 00:01:10.590]  ,
[00:01:10.590 --> 00:01:11.000]   which
[00:01:11.000 --> 00:01:11.160]   is
[00:01:11.160 --> 00:01:11.320]   in
[00:01:11.320 --> 00:01:11.550]   the
[00:01:11.550 --> 00:01:11.730]   uh
[00:01:11.730 --> 00:01:11.970]   ass
[00:01:11.970 --> 00:01:12.230]  -
[00:01:12.230 --> 00:01:12.310]  end
[00:01:12.310 --> 00:01:12.550]   of
[00:01:12.550 --> 00:01:13.050]   nowhere
[00:01:13.050 --> 00:01:13.210]   so
[00:01:13.210 --> 00:01:13.370]  ,
[00:01:13.370 --> 00:01:13.630]   you
[00:01:13.630 --> 00:01:13.950]   know
