
[00:00:00.000 --> 00:00:00.020]  
[00:00:00.020 --> 00:00:01.010]   [
[00:00:01.010 --> 00:00:06.010]  music
[00:00:06.010 --> 00:00:07.020]  ]
[00:00:07.020 --> 00:00:07.380]   â™
[00:00:07.380 --> 00:00:07.550]  ª
[00:00:07.550 --> 00:00:09.350]   Generation
[00:00:09.350 --> 00:00:09.710]   be
[00:00:09.710 --> 00:00:10.430]   hero
[00:00:10.430 --> 00:00:10.780]  ,
[00:00:10.780 --> 00:00:12.580]   generation
[00:00:12.580 --> 00:00:12.940]   be
[00:00:12.940 --> 00:00:13.660]   hero
[00:00:13.660 --> 00:00:14.010]  ,
[00:00:14.010 --> 00:00:15.810]   generation
[00:00:15.810 --> 00:00:16.170]   be
[00:00:16.170 --> 00:00:16.890]   hero
[00:00:16.890 --> 00:00:17.240]  ,
[00:00:17.240 --> 00:00:19.040]   generation
[00:00:19.040 --> 00:00:19.400]   be
[00:00:19.400 --> 00:00:20.120]   hero
[00:00:20.120 --> 00:00:20.650]  .
[00:00:20.650 --> 00:00:21.000]   â™
[00:00:21.000 --> 00:00:21.260]  ª
[00:00:21.260 --> 00:00:21.770]   Welcome
[00:00:21.770 --> 00:00:21.910]   to
[00:00:21.910 --> 00:00:22.420]   episode
[00:00:22.420 --> 00:00:22.860]   eleven
[00:00:22.860 --> 00:00:23.000]   of
[00:00:23.000 --> 00:00:23.280]   Text
[00:00:23.280 --> 00:00:23.510]  ing
[00:00:23.510 --> 00:00:23.950]   hosted
[00:00:23.950 --> 00:00:24.090]   by
[00:00:24.090 --> 00:00:24.530]   myself
[00:00:24.530 --> 00:00:24.970]   Justin
[00:00:24.970 --> 00:00:25.110]  ,
[00:00:25.110 --> 00:00:25.620]   Vincent
[00:00:25.620 --> 00:00:25.840]   and
[00:00:25.840 --> 00:00:26.200]   Jason
[00:00:26.200 --> 00:00:26.710]   Roberts
[00:00:26.710 --> 00:00:27.000]  .
[00:00:27.000 --> 00:00:27.260]   How
[00:00:27.260 --> 00:00:27.490]  's
[00:00:27.490 --> 00:00:27.600]   it
[00:00:27.600 --> 00:00:28.020]   going
[00:00:28.020 --> 00:00:28.300]  ?
[00:00:28.440 --> 00:00:28.520]  
[00:00:28.520 --> 00:00:28.530]   We
[00:00:28.530 --> 00:00:28.670]  've
[00:00:28.670 --> 00:00:28.860]   been
[00:00:28.860 --> 00:00:28.900]   a
[00:00:28.900 --> 00:00:29.190]   little
[00:00:29.190 --> 00:00:29.330]   bit
