
[00:00:00.000 --> 00:00:00.210]  
[00:00:00.210 --> 00:00:06.820]   [
[00:00:06.820 --> 00:00:24.000]  Music
[00:00:24.000 --> 00:00:28.000]  ]
[00:00:28.000 --> 00:00:28.350]   Okay
[00:00:28.350 --> 00:00:28.520]   so
[00:00:28.520 --> 00:00:28.950]   micro
[00:00:28.950 --> 00:00:29.290]  conf
[00:00:29.290 --> 00:00:29.460]   is
[00:00:29.460 --> 00:00:29.840]   over
[00:00:29.840 --> 00:00:29.840]  
[00:00:29.840 --> 00:00:30.030]   and
[00:00:30.030 --> 00:00:30.160]   uh
[00:00:30.160 --> 00:00:30.230]   I
[00:00:30.230 --> 00:00:30.350]  'm
[00:00:30.350 --> 00:00:30.610]   back
[00:00:30.610 --> 00:00:30.740]   in
[00:00:30.740 --> 00:00:30.930]   the
[00:00:30.930 --> 00:00:31.120]   car
[00:00:31.120 --> 00:00:31.380]   with
[00:00:31.380 --> 00:00:31.700]   Jason
[00:00:31.700 --> 00:00:31.890]   and
[00:00:31.890 --> 00:00:32.020]   we
[00:00:32.020 --> 00:00:32.210]   are
[00:00:32.210 --> 00:00:32.660]   driving
[00:00:32.660 --> 00:00:32.850]   out
[00:00:32.850 --> 00:00:32.980]   of
[00:00:32.980 --> 00:00:33.170]   Los
[00:00:33.170 --> 00:00:33.620]   Angeles
[00:00:33.620 --> 00:00:33.920]   now
[00:00:33.920 --> 00:00:34.860]   and
[00:00:34.860 --> 00:00:34.910]   j
[00:00:34.910 --> 00:00:35.020]   oh
[00:00:35.020 --> 00:00:35.400]   driving
[00:00:35.400 --> 00:00:35.560]   out
[00:00:35.560 --> 00:00:35.670]   of
[00:00:35.670 --> 00:00:35.830]   Las
[00:00:35.830 --> 00:00:36.100]   Vegas
[00:00:36.100 --> 00:00:36.210]  ,
[00:00:36.210 --> 00:00:36.430]   yeah
[00:00:36.430 --> 00:00:37.080]  . [SPEAKER_TURN]
[00:00:37.080 --> 00:00:42.140]   Driving
[00:00:42.140 --> 00:00:44.310]   out
[00:00:44.310 --> 00:00:45.760]   of
[00:00:45.760 --> 00:00:47.930]   Las
[00:00:47.930 --> 00:00:51.540]   Vegas
[00:00:51.540 --> 00:00:53.710]  .
[00:00:53.710 --> 00:00:53.740]   Right
[00:00:53.740 --> 00:00:53.750]   well
[00:00:53.750 --> 00:00:53.750]   it
[00:00:53.750 --> 00:00:53.750]  's
[00:00:53.750 --> 00:00:53.760]   five
[00:00:53.760 --> 00:00:53.780]   thirty
[00:00:53.780 --> 00:00:53.780]   so
[00:00:53.780 --> 00:00:53.780]   we
[00:00:53.780 --> 00:00:53.790]  're
[00:00:53.790 --> 00:00:53.810]   trying
[00:00:53.810 --> 00:00:53.810]   to
[00:00:53.810 --> 00:00:53.820]   get
[00:00:53.820 --> 00:00:53.830]   out
[00:00:53.830 --> 00:00:53.840]   get
[00:00:53.840 --> 00:00:53.850]   back
[00:00:53.850 --> 00:00:53.850]   to
[00:00:53.850 --> 00:00:53.850]   L
[00:00:53.850 --> 00:00:53.850]  _
[00:00:53.850 --> 00:00:53.850]  A
[00:00:53.850 --> 00:00:53.850]  _
[00:00:53.850 --> 00:00:53.870]   before
[00:00:53.870 --> 00:00:53.870]   uh
[00:00:53.870 --> 00:00:53.890]   before
[00:00:53.890 --> 00:00:53.890]   it
[00:00:53.890 --> 00:00:53.890]  's
[00:00:53.890 --> 00:00:53.900]   too
[00:00:53.900 --> 00:00:53.910]   late
[00:00:53.910 --> 00:00:53.920]   '
[00:00:53.920 --> 00:00:53.930]  cause
[00:00:53.930 --> 00:00:53.950]   I
[00:00:53.950 --> 00:00:53.950]   gotta
[00:00:53.950 --> 00:00:53.960]   fly
[00:00:53.960 --> 00:00:53.960]   to
[00:00:53.960 --> 00:00:53.980]   Sweden
[00:00:53.980 --> 00:00:54.010]   tomorrow
[00:00:54.010 --> 00:00:54.040]   morning
[00:00:54.040 --> 00:00:54.050]  .
[00:00:54.050 --> 00:00:54.060]   Yeah
[00:00:54.060 --> 00:00:54.340]  . [SPEAKER_TURN]
[00:00:54.340 --> 00:00:54.760]   M
[00:00:54.760 --> 00:00:55.170]  m
[00:00:55.170 --> 00:00:55.580]  -
[00:00:55.580 --> 00:00:55.990]  h
[00:00:55.990 --> 00:00:56.820]  mm
[00:00:56.820 --> 00:00:58.100]  .
[00:00:58.100 --> 00:00:58.100]  
[00:00:58.100 --> 00:00:58.150]   M
[00:00:58.150 --> 00:00:58.200]  m
[00:00:58.200 --> 00:00:58.250]  -
[00:00:58.250 --> 00:00:58.300]  h
[00:00:58.300 --> 00:00:58.410]  mm
[00:00:58.410 --> 00:00:58.600]  .
[00:00:58.600 --> 00:00:58.880]   So
[00:00:58.880 --> 00:00:59.310]   why
[00:00:59.310 --> 00:00:59.740]   are
[00:00:59.740 --> 00:01:00.170]   you
[00:01:00.170 --> 00:01:01.030]   flying
[00:01:01.030 --> 00:01:01.310]   to
[00:01:01.310 --> 00:01:02.170]   Sweden
[00:01:02.170 --> 00:01:03.800]  ? [SPEAKER_TURN]
[00:01:03.800 --> 00:01:03.810]   Well
[00:01:03.810 --> 00:01:03.810]   I
[00:01:03.810 --> 00:01:03.810]   I
[00:01:03.810 --> 00:01:03.830]   think
[00:01:03.830 --> 00:01:03.830]   I
[00:01:03.830 --> 00:01:03.860]   probably
[00:01:03.860 --> 00:01:03.900]   mentioned
[00:01:03.900 --> 00:01:03.910]   this
[00:01:03.910 --> 00:01:03.910]   on
[00:01:03.910 --> 00:01:03.910]   an
[00:01:03.910 --> 00:01:03.940]   earlier
[00:01:03.940 --> 00:01:03.950]   show
[00:01:03.950 --> 00:01:03.960]   but
[00:01:03.960 --> 00:01:03.960]   uh
[00:01:03.960 --> 00:01:03.960]   a
[00:01:03.960 --> 00:01:03.970]   good
[00:01:03.970 --> 00:01:03.990]   friend
[00:01:03.990 --> 00:01:03.990]   of
[00:01:03.990 --> 00:01:04.000]   ours
[00:01:04.000 --> 00:01:04.000]   is
[00:01:04.000 --> 00:01:04.030]   getting
[00:01:04.030 --> 00:01:04.060]   married
[00:01:04.060 --> 00:01:04.060]   in
[00:01:04.060 --> 00:01:04.100]   Stockholm
[00:01:04.100 --> 00:01:04.110]  .
[00:01:04.110 --> 00:01:04.110]   So
[00:01:04.110 --> 00:01:04.110]   we
[00:01:04.110 --> 00:01:04.120]  're
[00:01:04.120 --> 00:01:04.140]   gonna
[00:01:04.140 --> 00:01:04.160]   spend
