
[00:00:00.000 --> 00:00:01.020]  
[00:00:01.020 --> 00:00:03.220]   [
[00:00:03.220 --> 00:00:06.400]  M
[00:00:06.400 --> 00:00:12.770]  US
[00:00:12.770 --> 00:00:19.140]  IC
[00:00:19.140 --> 00:00:22.360]  ]
[00:00:22.360 --> 00:00:22.360]  
[00:00:22.360 --> 00:00:22.810]   Welcome
[00:00:22.810 --> 00:00:22.940]   to
[00:00:22.940 --> 00:00:23.390]   episode
[00:00:23.390 --> 00:00:23.710]   three
[00:00:23.710 --> 00:00:24.160]   hundred
[00:00:24.160 --> 00:00:24.350]   and
[00:00:24.350 --> 00:00:24.740]   twelve
[00:00:24.740 --> 00:00:24.870]   of
[00:00:24.870 --> 00:00:25.130]   Tech
[00:00:25.130 --> 00:00:25.190]  S
[00:00:25.190 --> 00:00:25.380]  ink
[00:00:25.380 --> 00:00:25.770]   hosted
[00:00:25.770 --> 00:00:25.900]   by
[00:00:25.900 --> 00:00:26.290]   myself
[00:00:26.290 --> 00:00:26.670]   Justin
[00:00:26.670 --> 00:00:26.810]  ,
[00:00:26.810 --> 00:00:27.260]   Vincent
[00:00:27.260 --> 00:00:27.450]   and
[00:00:27.450 --> 00:00:27.760]   Jason
[00:00:27.760 --> 00:00:28.240]   Roberts
[00:00:28.240 --> 00:00:28.410]  .
[00:00:28.410 --> 00:00:28.600]   And
[00:00:28.600 --> 00:00:28.920]   today
[00:00:28.920 --> 00:00:29.040]  's
[00:00:29.040 --> 00:00:29.440]   show
[00:00:29.440 --> 00:00:29.440]   is
[00:00:29.440 --> 00:00:29.500]   a
[00:00:29.500 --> 00:00:29.560]   a
[00:00:29.560 --> 00:00:29.950]   Sunday
[00:00:29.950 --> 00:00:30.200]   show
[00:00:30.200 --> 00:00:30.620]   coming
[00:00:30.620 --> 00:00:30.730]   to
[00:00:30.730 --> 00:00:30.940]   you
[00:00:30.940 --> 00:00:31.180]   from
[00:00:31.180 --> 00:00:31.570]   Jason
[00:00:31.570 --> 00:00:31.630]  's
[00:00:31.630 --> 00:00:32.150]   Pasadena
[00:00:32.150 --> 00:00:32.540]   Palace
[00:00:32.540 --> 00:00:33.030]  .
[00:00:33.030 --> 00:00:33.030]   How
[00:00:33.030 --> 00:00:33.400]   you
[00:00:33.400 --> 00:00:33.430]   doing
[00:00:33.430 --> 00:00:33.680]   Jason
[00:00:33.680 --> 00:00:34.280]  ? [SPEAKER_TURN]
[00:00:34.280 --> 00:00:34.330]   I
[00:00:34.330 --> 00:00:34.430]  'm
[00:00:34.430 --> 00:00:34.770]   good
[00:00:34.770 --> 00:00:34.800]   how
[00:00:34.800 --> 00:00:34.900]  ,
[00:00:34.900 --> 00:00:35.170]   about
[00:00:35.170 --> 00:00:35.600]   yourself
[00:00:35.600 --> 00:00:35.840]  ? [SPEAKER_TURN]
[00:00:35.840 --> 00:00:36.190]   Pretty
[00:00:36.190 --> 00:00:36.220]   good
[00:00:36.220 --> 00:00:36.290]  ,
[00:00:36.290 --> 00:00:36.670]   pretty
[00:00:36.670 --> 00:00:36.730]   good
[00:00:36.730 --> 00:00:37.120]  . [SPEAKER_TURN]
[00:00:37.120 --> 00:00:37.790]   Alright
[00:00:37.790 --> 00:00:37.810]   so
[00:00:37.810 --> 00:00:38.090]   this
[00:00:38.090 --> 00:00:38.360]   is
[00:00:38.360 --> 00:00:38.540]   this
[00:00:38.540 --> 00:00:38.690]   is
[00:00:38.690 --> 00:00:38.760]   a
[00:00:38.760 --> 00:00:38.980]   new
[00:00:38.980 --> 00:00:39.380]   thing
[00:00:39.380 --> 00:00:39.510]   we
[00:00:39.510 --> 00:00:39.800]  're
[00:00:39.800 --> 00:00:39.870]  ,
[00:00:39.870 --> 00:00:40.240]   doing
[00:00:40.240 --> 00:00:40.300]   a
[00:00:40.300 --> 00:00:40.650]   show
[00:00:40.650 --> 00:00:40.910]   what
[00:00:40.910 --> 00:00:40.980]   s
[00:00:40.980 --> 00:00:41.440]   maybe
[00:00:41.440 --> 00:00:41.500]   in
[00:00:41.500 --> 00:00:41.870]   ahead
[00:00:41.870 --> 00:00:42.080]   and
[00:00:42.080 --> 00:00:42.490]   even
[00:00:42.490 --> 00:00:42.690]   been
[00:00:42.690 --> 00:00:42.760]   a
[00:00:42.760 --> 00:00:43.290]   month
[00:00:43.290 --> 00:00:44.060]  . [SPEAKER_TURN]
[00:00:44.060 --> 00:00:44.450]   This
[00:00:44.450 --> 00:00:44.540]   is
[00:00:44.540 --> 00:00:44.730]   so
[00:00:44.730 --> 00:00:45.260]   bizarre
[00:00:45.260 --> 00:00:45.340]   I
[00:00:45.340 --> 00:00:45.420]   I
