
[00:00:00.000 --> 00:00:00.130]  
[00:00:00.130 --> 00:00:03.030]   [
[00:00:03.030 --> 00:00:17.990]  Music
[00:00:17.990 --> 00:00:21.000]  ]
[00:00:21.000 --> 00:00:21.240]   Text
[00:00:21.240 --> 00:00:21.420]  ing
[00:00:21.420 --> 00:00:21.600]   one
[00:00:21.600 --> 00:00:21.840]   four
[00:00:21.840 --> 00:00:22.080]   four
[00:00:22.080 --> 00:00:22.440]   Justin
[00:00:22.440 --> 00:00:22.560]  ,
[00:00:22.560 --> 00:00:22.980]   Vincent
[00:00:22.980 --> 00:00:23.100]  ,
[00:00:23.100 --> 00:00:23.400]   Jason
[00:00:23.400 --> 00:00:23.820]   Roberts
[00:00:23.820 --> 00:00:24.560]  . [SPEAKER_TURN]
[00:00:25.340 --> 00:00:25.390]  
[00:00:25.390 --> 00:00:25.440]   I
[00:00:25.440 --> 00:00:25.850]   like
[00:00:25.850 --> 00:00:26.150]   the
[00:00:26.150 --> 00:00:26.440]   new
[00:00:26.440 --> 00:00:27.100]   intro
[00:00:27.100 --> 00:00:27.260]  .
[00:00:27.260 --> 00:00:27.460]   So
[00:00:27.460 --> 00:00:27.660]   um
[00:00:27.660 --> 00:00:27.760]   I
[00:00:27.760 --> 00:00:28.120]  've
[00:00:28.120 --> 00:00:28.780]   decided
[00:00:28.780 --> 00:00:28.970]   to
[00:00:28.970 --> 00:00:29.170]   do
[00:00:29.170 --> 00:00:29.270]   a
[00:00:29.270 --> 00:00:29.870]   little
[00:00:29.870 --> 00:00:30.800]   different
[00:00:30.800 --> 00:00:31.620]   approach
[00:00:31.620 --> 00:00:31.900]   to
[00:00:31.900 --> 00:00:32.120]   the
[00:00:32.120 --> 00:00:32.540]   show
[00:00:32.540 --> 00:00:32.900]  .
[00:00:32.900 --> 00:00:32.930]   I
[00:00:32.930 --> 00:00:33.030]   I
[00:00:33.030 --> 00:00:33.850]   listened
[00:00:33.850 --> 00:00:34.260]   back
[00:00:34.260 --> 00:00:34.460]   to
[00:00:34.460 --> 00:00:35.010]   the
[00:00:35.010 --> 00:00:35.170]   last
[00:00:35.170 --> 00:00:35.580]   show
[00:00:35.580 --> 00:00:35.880]   and
[00:00:35.880 --> 00:00:35.980]   I
[00:00:35.980 --> 00:00:36.390]   just
[00:00:36.390 --> 00:00:37.550]   realised
[00:00:37.550 --> 00:00:37.620]   that
[00:00:37.620 --> 00:00:37.720]   I
[00:00:37.720 --> 00:00:38.330]   talked
[00:00:38.330 --> 00:00:38.720]   way
[00:00:38.720 --> 00:00:38.950]   too
[00:00:38.950 --> 00:00:39.340]   much
[00:00:39.340 --> 00:00:39.910]  .
[00:00:39.910 --> 00:00:40.310]   Well
[00:00:40.310 --> 00:00:40.390]   you
[00:00:40.390 --> 00:00:40.720]   know
[00:00:40.720 --> 00:00:41.460]   obviously
[00:00:41.460 --> 00:00:41.550]   I
[00:00:41.550 --> 00:00:42.110]   talked
[00:00:42.110 --> 00:00:42.300]   a
[00:00:42.300 --> 00:00:42.350]   lot
[00:00:42.350 --> 00:00:42.590]   but
[00:00:42.590 --> 00:00:42.670]   I
[00:00:42.670 --> 00:00:43.000]   just
[00:00:43.000 --> 00:00:43.180]   uh
[00:00:43.180 --> 00:00:43.240]   I
[00:00:43.240 --> 00:00:43.520]   was
[00:00:43.520 --> 00:00:44.380]   listening
[00:00:44.380 --> 00:00:44.420]   to
[00:00:44.420 --> 00:00:44.620]   the
[00:00:44.620 --> 00:00:44.950]   show
[00:00:44.950 --> 00:00:45.240]   and
[00:00:45.240 --> 00:00:45.270]   I
[00:00:45.270 --> 00:00:45.600]   felt
[00:00:45.600 --> 00:00:45.930]   like
[00:00:45.930 --> 00:00:46.010]   I
[00:00:46.010 --> 00:00:46.250]   was
[00:00:46.250 --> 00:00:46.580]   just
[00:00:46.580 --> 00:00:47.150]   going
[00:00:47.150 --> 00:00:47.240]   on
[00:00:47.240 --> 00:00:47.390]   and
[00:00:47.390 --> 00:00:47.550]   on
[00:00:47.550 --> 00:00:47.870]   and
[00:00:47.870 --> 00:00:48.110]   I
[00:00:48.110 --> 00:00:48.200]   wasn
[00:00:48.200 --> 00:00:48.360]  't
[00:00:48.360 --> 00:00:48.850]   giving
[00:00:48.850 --> 00:00:49.090]   you
[00:00:49.090 --> 00:00:49.570]   enough
[00:00:49.570 --> 00:00:50.320]   bandwidth
[00:00:50.320 --> 00:00:50.480]   so
[00:00:50.480 --> 00:00:50.560]   I
[00:00:50.560 --> 00:00:50.730]   am
[00:00:50.730 --> 00:00:51.130]   going
[00:00:51.130 --> 00:00:51.290]   to
[00:00:51.290 --> 00:00:51.620]   give
[00:00:51.620 --> 00:00:51.880]   you
[00:00:51.880 --> 00:00:52.190]   some
[00:00:52.190 --> 00:00:52.930]   bandwidth
[00:00:52.930 --> 00:00:54.080]  . [SPEAKER_TURN]
[00:00:54.700 --> 00:00:54.100]   Well
[00:00:54.100 --> 00:00:54.510]   that
[00:00:54.510 --> 00:00:54.800]  's
[00:00:54.800 --> 00:00:54.880]   that
[00:00:54.880 --> 00:00:54.990]  's
[00:00:54.990 --> 00:00:55.220]   very
[00:00:55.220 --> 00:00:55.440]   kind
[00:00:55.440 --> 00:00:55.660]   of
[00:00:55.660 --> 00:00:55.730]   you
[00:00:55.730 --> 00:00:56.000]   but
[00:00:56.000 --> 00:00:56.070]   you
[00:00:56.070 --> 00:00:56.320]   know
[00:00:56.320 --> 00:00:56.530]   that
[00:00:56.530 --> 00:00:56.640]  's
[00:00:56.640 --> 00:00:56.920]   one
[00:00:56.920 --> 00:00:57.090]   of
[00:00:57.090 --> 00:00:57.130]   the
[00:00:57.130 --> 00:00:57.320]   best
[00:00:57.320 --> 00:00:57.670]   things
[00:00:57.670 --> 00:00:58.060]   about
[00:00:58.060 --> 00:00:58.250]   being
[00:00:58.250 --> 00:00:58.360]   on
[00:00:58.360 --> 00:00:58.590]   this
[00:00:58.590 --> 00:00:58.820]   show
[00:00:58.820 --> 00:00:59.050]   with
[00:00:59.050 --> 00:00:59.220]   you
[00:00:59.220 --> 00:00:59.330]   is
[00:00:59.330 --> 00:00:59.560]   that
[00:00:59.560 --> 00:00:59.670]   if
[00:00:59.670 --> 00:00:59.720]   I
[00:00:59.720 --> 00:01:00.010]   wanna
[00:01:00.010 --> 00:01:00.270]   take
[00:01:00.270 --> 00:01:00.350]   it
[00:01:00.350 --> 00:01:00.610]   easy
[00:01:00.610 --> 00:01:00.640]   I
[00:01:00.640 --> 00:01:00.800]   can
[00:01:00.800 --> 00:01:01.620]  . [SPEAKER_TURN]
[00:01:01.620 --> 00:01:01.990]   Well
[00:01:01.990 --> 00:01:02.370]   tough
[00:01:02.370 --> 00:01:02.760]   luck
[00:01:02.760 --> 00:01:02.950]   '
[00:01:02.950 --> 00:01:03.200]  cause
[00:01:03.200 --> 00:01:03.700]   today
[00:01:03.700 --> 00:01:03.760]   I
[00:01:03.760 --> 00:01:03.910]  'm
[00:01:03.910 --> 00:01:04.450]   passing
[00:01:04.450 --> 00:01:04.700]   you
[00:01:04.700 --> 00:01:05.160]   the
[00:01:05.160 --> 00:01:05.310]   ball
[00:01:05.310 --> 00:01:06.280]  . [SPEAKER_TURN]
[00:01:06.280 --> 00:01:06.410]   Oh
[00:01:06.410 --> 00:01:06.590]   that
[00:01:06.590 --> 00:01:06.850]   sucks
[00:01:06.850 --> 00:01:07.440]  . [SPEAKER_TURN]
[00:01:07.440 --> 00:01:07.450]   See
[00:01:07.450 --> 00:01:07.890]   there
[00:01:07.890 --> 00:01:08.250]   you
[00:01:08.250 --> 00:01:08.620]   go
[00:01:08.620 --> 00:01:08.680]  .
[00:01:08.680 --> 00:01:08.770]   It
[00:01:08.770 --> 00:01:08.920]  's
[00:01:08.920 --> 00:01:09.030]   a
[00:01:09.030 --> 00:01:09.060]   w
