
[00:00:00.000 --> 00:00:00.810]  
[00:00:00.810 --> 00:00:03.140]   [
[00:00:03.140 --> 00:00:06.240]  M
[00:00:06.240 --> 00:00:12.450]  US
[00:00:12.450 --> 00:00:18.660]  IC
[00:00:18.660 --> 00:00:21.800]  ]
[00:00:21.800 --> 00:00:21.800]  
[00:00:21.800 --> 00:00:22.310]   Welcome
[00:00:22.310 --> 00:00:22.450]   to
[00:00:22.450 --> 00:00:22.960]   episode
[00:00:22.960 --> 00:00:23.180]   two
[00:00:23.180 --> 00:00:23.690]   hundred
[00:00:23.690 --> 00:00:23.910]   and
[00:00:23.910 --> 00:00:24.340]   eighty
[00:00:24.340 --> 00:00:24.560]   six
[00:00:24.560 --> 00:00:24.700]   of
[00:00:24.700 --> 00:00:24.990]   Text
[00:00:24.990 --> 00:00:25.200]  ing
[00:00:25.200 --> 00:00:25.630]   hosted
[00:00:25.630 --> 00:00:25.770]   by
[00:00:25.770 --> 00:00:26.230]   myself
[00:00:26.230 --> 00:00:26.630]   Justin
[00:00:26.630 --> 00:00:26.770]  ,
[00:00:26.770 --> 00:00:27.280]   Vincent
[00:00:27.280 --> 00:00:27.500]   and
[00:00:27.500 --> 00:00:27.920]   Jason
[00:00:27.920 --> 00:00:28.370]   Roberts
[00:00:28.370 --> 00:00:28.640]  .
[00:00:28.640 --> 00:00:28.940]   Today
[00:00:28.940 --> 00:00:29.060]   it
[00:00:29.060 --> 00:00:29.540]   is
[00:00:29.540 --> 00:00:29.650]   Labour
[00:00:29.650 --> 00:00:29.900]   Day
[00:00:29.900 --> 00:00:30.010]  ,
[00:00:30.010 --> 00:00:30.670]   Monday
[00:00:30.670 --> 00:00:31.090]   September
[00:00:31.090 --> 00:00:31.320]  ,
[00:00:31.320 --> 00:00:31.740]   seventh
[00:00:31.740 --> 00:00:31.880]   at
[00:00:31.880 --> 00:00:32.100]   one
[00:00:32.100 --> 00:00:32.530]   thirty
[00:00:32.530 --> 00:00:32.960]   three
[00:00:32.960 --> 00:00:32.960]   P
[00:00:32.960 --> 00:00:33.030]  _
[00:00:33.030 --> 00:00:33.100]  M
[00:00:33.100 --> 00:00:33.170]  _
[00:00:33.170 --> 00:00:33.460]   from
[00:00:33.460 --> 00:00:33.600]   my
[00:00:33.600 --> 00:00:33.960]   front
[00:00:33.960 --> 00:00:34.030]   f
[00:00:34.030 --> 00:00:34.450]   room
[00:00:34.450 --> 00:00:34.460]   um
[00:00:34.460 --> 00:00:34.750]   this
[00:00:34.750 --> 00:00:34.880]   is
[00:00:34.880 --> 00:00:35.180]   Text
[00:00:35.180 --> 00:00:35.250]  ing
[00:00:35.250 --> 00:00:35.600]  .
[00:00:35.600 --> 00:00:35.940]   Hey
[00:00:35.940 --> 00:00:36.200]   there
[00:00:36.200 --> 00:00:36.540]   Jason
[00:00:36.540 --> 00:00:37.640]  . [SPEAKER_TURN]
[00:00:37.640 --> 00:00:37.800]   How
[00:00:37.800 --> 00:00:37.860]  's
[00:00:37.860 --> 00:00:37.880]   it
[00:00:37.880 --> 00:00:38.020]   going
[00:00:38.020 --> 00:00:38.420]  ? [SPEAKER_TURN]
[00:00:38.420 --> 00:00:38.630]   Going
[00:00:38.630 --> 00:00:39.080]   pretty
[00:00:39.080 --> 00:00:39.100]   well
[00:00:39.100 --> 00:00:39.260]   How
[00:00:39.260 --> 00:00:39.360]  .
[00:00:39.360 --> 00:00:39.490]   you
[00:00:39.490 --> 00:00:39.800]   doing
[00:00:39.800 --> 00:00:40.280]  ? [SPEAKER_TURN]
[00:00:40.280 --> 00:00:40.720]   Well
[00:00:40.720 --> 00:00:40.780]   good
[00:00:40.780 --> 00:00:40.890]  ,
